term	valence
life threatening	-0.122
drive out	-0.122
population growth	-0.122
cool out	-0.124
weigh in	-0.124
to that	-0.124
move off	-0.124
either way	-0.124
lift off	-0.124
light rail	-0.124
follow suit	-0.124
pose as	-0.124
do time	-0.124
first half	-0.124
night life	-0.124
response time	-0.124
go round	-0.124
odds on	-0.124
black pepper	-0.124
fire escape	-0.124
zip code	-0.124
long winded	-0.124
tipping point	-0.124
traffic light	-0.127
as of	-0.128
grow out	-0.130
like crazy	-0.130
law firm	-0.130
right wing	-0.130
if only	-0.130
small talk	-0.130
kidding aside	-0.130
yellow card	-0.130
fax machine	-0.130
is it	-0.130
about to	-0.130
silicon valley	-0.130
life changing	-0.130
snow plow	-0.130
big deal	-0.130
you bet	-0.130
at length	-0.130
even when	-0.130
online dating	-0.130
old world	-0.130
take risk	-0.130
pertaining to	-0.130
get back	-0.130
order out	-0.130
tax payer	-0.130
long distance	-0.130
put aside	-0.130
manifest destiny	-0.130
medium term	-0.130
be inclined	-0.130
press release	-0.130
single file	-0.130
big pharma	-0.130
strike up	-0.130
head in	-0.130
on air	-0.130
egg nog	-0.130
hot on	-0.130
plot twist	-0.130
the crunch	-0.130
prog rock	-0.130
just as	-0.130
solid state	-0.130
hold to	-0.130
chase after	-0.130
the can	-0.130
punch up	-0.130
dark blue	-0.130
go thru	-0.130
time slot	-0.130
air force	-0.130
bundle up	-0.130
yes man	-0.130
pack in	-0.130
shoot for	-0.130
hold on	-0.130
taken over	-0.130
grad school	-0.130
laundry room	-0.130
eaten up	-0.130
comply with	-0.130
further to	-0.130
drop in	-0.132
altar boy	-0.132
fat chance	-0.132
half hour	-0.134
jack in	-0.134
lean back	-0.134
trade in	-0.134
still room	-0.134
bible belt	-0.134
bath salts	-0.134
thrill to	-0.134
time line	-0.134
mixed bag	-0.134
deep water	-0.134
depending on	-0.134
map out	-0.134
back pack	-0.134
as yet	-0.134
heading back	-0.134
work boots	-0.134
bottom line	-0.134
bus stop	-0.134
settle for	-0.134
per capita	-0.134
abide by	-0.134
deep freeze	-0.134
roll call	-0.134
and yet	-0.134
middle age	-0.134
in need	-0.134
slow cooker	-0.134
case of	-0.134
split second	-0.134
drive back	-0.134
humble pie	-0.134
do so	-0.134
flat screen	-0.134
brown rice	-0.134
brain teaser	-0.134
bumper sticker	-0.134
blow dryer	-0.134
bulletproof vest	-0.134
level out	-0.134
once again	-0.134
second thought	-0.134
other than	-0.134
close look	-0.134
heat up	-0.134
inner city	-0.134
auto insurance	-0.134
last night	-0.134
unemployment benefits	-0.134
gong show	-0.134
in operation	-0.134
feel up	-0.134
punch in	-0.134
hang tough	-0.134
and now	-0.134
way round	-0.134
quit smoking	-0.134
rain down	-0.134
frying pan	-0.134
memorial service	-0.134
back foot	-0.134
even if	-0.134
deal in	-0.134
if ever	-0.136
of color	-0.136
in re	-0.136
miso soup	-0.138
cool off	-0.138
from afar	-0.138
blank space	-0.138
dawn on	-0.138
bush league	-0.138
boarded up	-0.138
in exchange	-0.138
a priori	-0.138
high noon	-0.138
freezing rain	-0.138
at one	-0.138
shelf life	-0.138
stumble across	-0.138
go below	-0.138
rare form	-0.138
in with	-0.138
tank up	-0.138
move over	-0.138
that depends	-0.138
set for	-0.138
so there	-0.138
period piece	-0.138
labor market	-0.138
political economy	-0.138
jam on	-0.138
heavy machinery	-0.138
bathroom sink	-0.138
ball pit	-0.138
sales tax	-0.138
hard candy	-0.138
spend time	-0.138
even though	-0.138
run after	-0.138
garage door	-0.138
sleep mode	-0.138
far gone	-0.138
oh yeah	-0.138
swear by	-0.138
every second	-0.138
soap opera	-0.138
race relations	-0.138
pounce on	-0.138
no brainer	-0.138
gas line	-0.138
hold fast	-0.138
mosh pit	-0.138
a few	-0.138
city limits	-0.138
squeeze in	-0.138
base in	-0.138
packed up	-0.138
camp out	-0.138
family court	-0.138
come at	-0.138
ring back	-0.138
wet hair	-0.138
stick to	-0.138
wild horses	-0.138
security clearance	-0.138
smack dab	-0.138
long haul	-0.138
social engineering	-0.138
nanny state	-0.138
til now	-0.138
task force	-0.138
tee off	-0.138
drenched in	-0.138
brain cell	-0.138
coupon code	-0.138
peanut butter	-0.138
street name	-0.138
car alarm	-0.142
pay phone	-0.142
lie down	-0.142
adult male	-0.142
carbon fiber	-0.142
for cause	-0.142
glass ceiling	-0.142
clock on	-0.142
ride off	-0.142
third trimester	-0.142
palm oil	-0.142
ask about	-0.142
deep pockets	-0.142
sex drive	-0.142
fire pit	-0.142
hard money	-0.142
zoom out	-0.142
see ya	-0.142
short selling	-0.142
money laundering	-0.142
fish out	-0.142
compare to	-0.142
hot tub	-0.142
boss about	-0.142
police station	-0.142
heat index	-0.142
carbon tax	-0.142
first strike	-0.142
fire sale	-0.142
expansion pack	-0.142
crave for	-0.142
dill pickle	-0.142
ruling class	-0.142
side door	-0.142
my foot	-0.142
interfere with	-0.142
bar exam	-0.142
wear out	-0.146
cutting board	-0.146
current affairs	-0.146
vice versa	-0.146
general counsel	-0.148
shaken up	-0.148
sort of	-0.148
wipe off	-0.148
what all	-0.148
slip into	-0.148
owing to	-0.148
drive home	-0.148
bulk up	-0.148
meow meow	-0.148
pecking order	-0.148
curly hair	-0.148
scale back	-0.148
slip on	-0.148
key on	-0.150
blind side	-0.150
set time	-0.152
hands down	-0.152
moving away	-0.154
lay down	-0.154
live down	-0.154
liquor store	-0.154
waiting game	-0.154
data mining	-0.154
nose up	-0.154
dark horse	-0.154
open bar	-0.154
small screen	-0.154
some anticipation	-0.154
general strike	-0.154
rallying cry	-0.154
even now	-0.156
beta version	-0.156
nacho cheese	-0.156
in force	-0.156
like wildfire	-0.156
ice box	-0.156
let loose	-0.156
by contrast	-0.156
water pressure	-0.156
all gone	-0.156
deal with	-0.156
pop over	-0.156
sit back	-0.156
parking ticket	-0.156
night game	-0.156
chain reaction	-0.156
bullet point	-0.156
nowhere near	-0.156
rage on	-0.156
walk off	-0.156
get moving	-0.156
tag on	-0.156
dig for	-0.158
charge for	-0.158
photo op	-0.158
second world	-0.160
away game	-0.160
holy ghost	-0.160
extension cord	-0.160
dutch oven	-0.160
air pressure	-0.160
mixed race	-0.160
stuff away	-0.162
partly cloudy	-0.162
look down	-0.162
back in	-0.162
hot water	-0.162
the case	-0.162
do to	-0.162
stir up	-0.162
that said	-0.162
car chase	-0.162
now that	-0.162
lazy sunday	-0.162
supposed to	-0.162
pull off	-0.162
match against	-0.162
set on	-0.162
minority report	-0.162
car parts	-0.162
become of	-0.162
cheat sheet	-0.162
play down	-0.162
in fact	-0.162
marching orders	-0.162
oil industry	-0.162
sneak up	-0.162
go into	-0.162
police investigation	-0.162
fire truck	-0.162
crock pot	-0.162
swear word	-0.162
over again	-0.162
nervous system	-0.162
metal detector	-0.162
house arrest	-0.162
what about	-0.162
blank check	-0.162
castor oil	-0.162
by himself	-0.162
lean to	-0.162
jerk chicken	-0.162
pipe dream	-0.162
one up	-0.162
spell out	-0.162
tie into	-0.162
white out	-0.164
breaking and entering	-0.164
late summer	-0.164
stamp on	-0.166
trial run	-0.166
persist in	-0.166
tory party	-0.166
the middleman	-0.166
back porch	-0.166
guinea pig	-0.166
technical foul	-0.166
drag race	-0.166
step out	-0.166
ask in	-0.166
as to	-0.166
foot traffic	-0.166
taking advantage	-0.166
mama mia	-0.166
fish sticks	-0.166
read off	-0.166
duvet cover	-0.166
it's raining	-0.166
see if	-0.166
tell on	-0.166
hang out	-0.166
oh so	-0.166
type out	-0.166
rear window	-0.166
case closed	-0.166
at it	-0.166
echo chamber	-0.166
double take	-0.166
night shift	-0.166
scratch off	-0.166
something else	-0.166
scratch that	-0.166
stack overflow	-0.166
wild turkey	-0.166
water gun	-0.166
head game	-0.166
done for	-0.166
double chin	-0.166
old man	-0.166
female body	-0.166
overdo it	-0.166
big talk	-0.166
chicken out	-0.166
talk at	-0.166
blue box	-0.166
perfect storm	-0.166
po box	-0.166
smoked salmon	-0.166
sound effect	-0.166
sit around	-0.166
rile up	-0.166
prior to	-0.166
purchase price	-0.166
cross stitch	-0.166
feed in	-0.166
fetal position	-0.166
or two	-0.166
some place	-0.166
be due	-0.166
pent up	-0.166
under wraps	-0.166
third reich	-0.166
go after	-0.166
old city	-0.166
if so	-0.166
beat to	-0.166
cast on	-0.166
speed dial	-0.166
be careful	-0.166
so called	-0.166
boat load	-0.166
throw on	-0.166
notwithstanding clause	-0.166
so as	-0.166
cruise control	-0.166
anything else	-0.166
cosmetic surgery	-0.166
trip up	-0.166
privy to	-0.170
facial recognition	-0.170
lights out	-0.172
reverse engineer	-0.172
pouring rain	-0.172
pass by	-0.172
duck in	-0.172
line item	-0.172
ye olde	-0.172
go before	-0.172
gay community	-0.172
long shot	-0.172
close in	-0.172
press box	-0.172
gay man	-0.172
mental note	-0.172
silent majority	-0.172
sugar baby	-0.172
half way	-0.172
void of	-0.172
roll back	-0.172
hunting season	-0.172
in terms	-0.172
crab legs	-0.172
diet soda	-0.172
pile up	-0.172
fall in	-0.172
border crossing	-0.172
steeped in	-0.172
fixing to	-0.172
slip in	-0.172
tag with	-0.172
count down	-0.172
sexual attraction	-0.172
two thirds	-0.172
plot line	-0.172
in spades	-0.172
work shift	-0.172
orange county	-0.172
ulterior motive	-0.172
no comment	-0.172
home alone	-0.172
race card	-0.172
round up	-0.172
take risks	-0.172
iron fist	-0.172
walk over	-0.172
in cahoots	-0.172
ripped off	-0.174
cold blooded	-0.174
dark meat	-0.174
cough drops	-0.176
dependent upon	-0.176
rail line	-0.176
cost effective	-0.176
prone to	-0.178
roll around	-0.178
in between	-0.178
communist party	-0.178
count up	-0.178
hard pressed	-0.178
high water	-0.178
point blank	-0.178
low density	-0.178
middle aged	-0.178
gym rat	-0.178
jump ship	-0.178
mark up	-0.178
for long	-0.178
age bracket	-0.178
cargo ship	-0.178
squeeze into	-0.178
want for	-0.178
visually impaired	-0.178
fly out	-0.178
defense mechanism	-0.178
day trader	-0.178
tax rate	-0.178
long gone	-0.178
first aid	-0.178
police force	-0.178
spider web	-0.178
heard of	-0.178
track down	-0.178
reach into	-0.178
dig into	-0.178
assuming that	-0.178
wine glass	-0.178
judas priest	-0.178
income tax	-0.178
dead center	-0.178
close on	-0.178
labor movement	-0.178
and whatnot	-0.178
queue up	-0.178
chicken coop	-0.178
leave it	-0.178
rife with	-0.178
cutting corners	-0.178
genetically modified	-0.178
black book	-0.178
front end	-0.178
water bill	-0.178
level with	-0.180
no avail	-0.180
control freak	-0.182
goal difference	-0.182
busy signal	-0.182
back into	-0.182
hot sauce	-0.184
profit taking	-0.184
last mile	-0.184
start over	-0.186
come of	-0.186
senate race	-0.186
filthy rich	-0.186
auction house	-0.186
hold with	-0.186
push notification	-0.186
subject line	-0.186
nothing much	-0.186
mind games	-0.186
sweat out	-0.186
term paper	-0.186
gut instinct	-0.186
superiority complex	-0.186
dash cam	-0.186
show off	-0.186
give away	-0.186
occam's razor	-0.186
shaving cream	-0.186
break room	-0.186
fix on	-0.186
medical condition	-0.188
brass knuckle	-0.188
in retrospect	-0.188
except that	-0.188
throw in	-0.188
switch over	-0.188
such a	-0.188
your lip	-0.188
finger pointing	-0.188
last thing	-0.188
phone line	-0.188
beyond help	-0.188
pile in	-0.188
draw on	-0.188
corn syrup	-0.188
all out	-0.188
in utero	-0.188
open question	-0.188
brick wall	-0.188
front man	-0.188
blank slate	-0.188
tail off	-0.188
one bit	-0.188
by chance	-0.188
rainy season	-0.188
pink slip	-0.188
cold air	-0.190
tax break	-0.190
see about	-0.190
fire off	-0.192
credit limit	-0.192
barber shop	-0.192
tartar sauce	-0.192
soap box	-0.192
hold off	-0.192
jump shot	-0.192
outlet mall	-0.192
second thoughts	-0.194
reckon with	-0.194
sheer volume	-0.194
angle for	-0.194
high maintenance	-0.194
carry out	-0.194
old timey	-0.194
red meat	-0.194
due date	-0.194
fall for	-0.194
law society	-0.194
pillow fight	-0.194
third man	-0.194
in circles	-0.194
reverse psychology	-0.194
spray paint	-0.194
all show	-0.194
berlin wall	-0.194
power trip	-0.194
defense attorney	-0.194
due diligence	-0.194
booty shorts	-0.194
that is	-0.194
dip in	-0.194
stripped down	-0.194
public eye	-0.194
medicine ball	-0.194
chuck it	-0.194
each one	-0.194
sit on	-0.194
heat wave	-0.194
hard boiled	-0.194
repeat on	-0.194
crack up	-0.194
rock bottom	-0.194
in vitro	-0.194
water down	-0.194
spoiler alert	-0.194
scoop up	-0.194
test results	-0.194
fight on	-0.194
sex change	-0.194
off day	-0.194
lead into	-0.194
dog on	-0.194
short supply	-0.194
just because	-0.194
dark red	-0.194
close quarters	-0.194
half brother	-0.194
on ice	-0.194
stuff up	-0.194
rotator cuff	-0.194
aw shucks	-0.194
buy into	-0.196
pop out	-0.200
hold down	-0.200
martial law	-0.200
slot in	-0.200
margin call	-0.200
lead off	-0.200
phone back	-0.200
border patrol	-0.200
wave back	-0.200
gas light	-0.200
delta wave	-0.200
desk job	-0.200
black leather	-0.200
can it	-0.200
body weight	-0.200
certainly not	-0.200
die laughing	-0.200
what gives	-0.200
trench coat	-0.200
jury duty	-0.200
ground level	-0.200
fire alarm	-0.200
stop by	-0.200
fiat money	-0.200
think over	-0.200
heavy rain	-0.200
other side	-0.200
self righteousness	-0.200
fish oil	-0.200
county fair	-0.200
shift work	-0.200
pyramid scheme	-0.200
no biggie	-0.200
hit up	-0.200
hype up	-0.200
mess around	-0.200
cut hair	-0.200
no sweat	-0.200
listen in	-0.200
running for	-0.200
how about	-0.200
check by	-0.200
little head	-0.200
set in	-0.200
do what	-0.200
middle school	-0.200
stand back	-0.200
sober up	-0.200
closing time	-0.200
stage left	-0.200
let into	-0.200
box score	-0.200
slow pace	-0.200
stick on	-0.200
odd one	-0.200
at odds	-0.200
deep end	-0.200
at large	-0.200
prison break	-0.200
wing it	-0.200
some other	-0.200
skin color	-0.200
no matter	-0.200
back end	-0.200
financial situation	-0.200
student loan	-0.200
fast food	-0.200
amount to	-0.200
go out	-0.200
venn diagram	-0.200
second degree	-0.200
buy back	-0.200
live off	-0.200
or something	-0.200
come off	-0.200
work week	-0.200
owe to	-0.200
do up	-0.200
like hell	-0.200
past it	-0.200
in return	-0.204
video card	-0.204
gravy train	-0.204
depend upon	-0.206
hammer in	-0.206
congressional district	-0.206
desk chair	-0.206
stand it	-0.206
file size	-0.206
earth shattering	-0.206
deep red	-0.206
talk back	-0.206
log on	-0.206
weight loss	-0.206
sleep over	-0.206
tuition fees	-0.206
gun control	-0.206
parallel parking	-0.206
bow down	-0.206
even tho	-0.206
picket line	-0.206
shot glass	-0.206
caught up	-0.206
no joke	-0.206
pop up	-0.206
wait up	-0.206
long way	-0.206
right now	-0.206
run in	-0.206
burst out	-0.206
dip into	-0.206
corn dog	-0.206
make do	-0.206
cough syrup	-0.206
showing off	-0.206
cease fire	-0.206
tin can	-0.206
black students	-0.206
kick up	-0.206
aside from	-0.206
defer to	-0.206
and crap	-0.206
work over	-0.206
heads up	-0.206
have out	-0.206
ballot box	-0.206
enough said	-0.206
eminent domain	-0.206
do by	-0.206
in contrast	-0.206
butt out	-0.206
sloppy joe	-0.206
all too	-0.206
obstacle course	-0.206
not simply	-0.206
receding hairline	-0.206
turn over	-0.206
get laid	-0.206
live over	-0.206
trailer park	-0.206
district attorney	-0.206
carpal tunnel	-0.206
due process	-0.206
step back	-0.206
as if	-0.206
toilet paper	-0.206
what's with	-0.206
common denominator	-0.206
scotch tape	-0.206
deep south	-0.206
left hand	-0.206
on fire	-0.208
no anticipation	-0.208
fall short	-0.208
mix to	-0.210
pick off	-0.212
double check	-0.214
diminishing returns	-0.214
go figure	-0.214
come under	-0.214
go by	-0.214
point system	-0.214
or somebody	-0.214
cover up	-0.214
no less	-0.214
red onion	-0.214
fan out	-0.214
bite at	-0.214
left side	-0.214
cash out	-0.214
black box	-0.214
of sorts	-0.214
tag along	-0.214
boxed in	-0.214
sleeping pill	-0.214
third string	-0.214
hedge against	-0.214
brick in	-0.214
get serious	-0.214
a further	-0.214
drop into	-0.214
sold out	-0.214
not only	-0.214
oval office	-0.214
sour grapes	-0.214
move about	-0.214
grizzly bear	-0.214
play dumb	-0.218
federal court	-0.218
car rental	-0.218
small cap	-0.218
main concern	-0.218
pick of	-0.218
at least	-0.218
hedge fund	-0.218
iron maiden	-0.218
east asia	-0.218
first down	-0.218
on deck	-0.218
doc martens	-0.218
night club	-0.218
pick on	-0.218
heavy metal	-0.219
manage to	-0.220
public domain	-0.220
night court	-0.220
pork chop	-0.220
of a	-0.222
crack cocaine	-0.222
foot locker	-0.222
black women	-0.222
dig up	-0.222
quarter to	-0.222
stoop to	-0.222
scorching hot	-0.222
hospital bed	-0.222
dry ice	-0.222
zip it	-0.222
as from	-0.222
gas up	-0.222
monopoly money	-0.222
far off	-0.222
top down	-0.222
double-edged sword	-0.222
bite into	-0.222
flat out	-0.222
freudian slip	-0.222
long ago	-0.224
go crazy	-0.224
problem child	-0.224
go to	-0.224
gas tank	-0.226
take heed	-0.226
through with	-0.226
line out	-0.226
trojan horse	-0.226
how much	-0.226
shoulder pads	-0.226
national debt	-0.226
cooped up	-0.226
drop by	-0.226
climate change	-0.226
discourse on	-0.226
buzz cut	-0.226
gay people	-0.226
body hair	-0.226
speed limit	-0.226
third eye	-0.226
check back	-0.226
speed bump	-0.226
as per	-0.226
conjure up	-0.226
out front	-0.226
barn door	-0.226
far from	-0.226
beef jerky	-0.226
or otherwise	-0.226
of an	-0.226
flip phone	-0.226
sex toys	-0.226
what with	-0.226
pork belly	-0.226
light out	-0.226
blend in	-0.226
separation anxiety	-0.226
snitch on	-0.226
shape up	-0.226
pie hole	-0.226
subject to	-0.226
get outside	-0.226
butter knife	-0.226
desert island	-0.226
escape from	-0.226
run across	-0.228
pull into	-0.228
tax avoidance	-0.228
amateur hour	-0.228
take of	-0.230
knock out	-0.230
nail down	-0.230
visible minority	-0.230
a goner	-0.230
end of	-0.230
break up	-0.232
back room	-0.232
age gap	-0.234
