term	valence
tobacco	-0.346
blind man	-0.346
bloodhound	-0.346
needless	-0.346
surgical	-0.346
implied	-0.346
unholy	-0.346
saltwater	-0.346
cracking	-0.346
drab	-0.346
oligarchy	-0.346
bigamy	-0.346
had enough	-0.346
sedition	-0.346
confine	-0.346
stigma	-0.346
urgent	-0.346
fob	-0.346
erratum	-0.346
round on	-0.346
affront	-0.346
gooo	-0.346
fedup	-0.346
wearily	-0.346
bombshell	-0.346
brooding	-0.346
gastric	-0.346
contrary	-0.346
pucker	-0.346
hunt	-0.346
ashes	-0.346
silliness	-0.346
fumigation	-0.346
obliged	-0.346
forking	-0.346
circumcision	-0.346
nimrod	-0.346
brain drain	-0.346
possessed	-0.346
anthill	-0.346
interminable	-0.346
appellant	-0.346
abrogate	-0.346
unsophisticated	-0.346
black panther	-0.346
croc	-0.346
execute	-0.346
burst in	-0.346
disengagement	-0.346
vacuum	-0.346
immemorial	-0.346
prude	-0.346
liquidate	-0.346
getoverit	-0.346
crackle	-0.346
reeling	-0.346
badday	-0.346
overwhelming	-0.346
soangry	-0.346
unspeakable	-0.346
burlesque	-0.346
undertow	-0.346
mongoose	-0.346
cathouse	-0.346
spook	-0.346
douchebags	-0.346
roulette	-0.348
sheepish	-0.348
systemic	-0.348
repentant	-0.348
scabbard	-0.350
speculation	-0.350
verdict	-0.350
confessions	-0.350
midst	-0.352
clog up	-0.352
sandstorm	-0.352
bat	-0.352
policy	-0.352
coroner	-0.354
thin air	-0.354
yelling	-0.354
procrastination	-0.354
gruff	-0.354
ammo	-0.354
crazy for	-0.354
adverse	-0.354
root cause	-0.354
smack	-0.354
step over	-0.354
alluvial	-0.354
radon	-0.354
filings	-0.354
beetle	-0.354
hang	-0.354
prostate	-0.354
fenced	-0.354
grind out	-0.354
short period	-0.354
single out	-0.354
rodent	-0.354
wandering	-0.354
diminutive	-0.354
typhoon	-0.354
powdery	-0.354
at random	-0.354
toupee	-0.354
interrogate	-0.354
roughneck	-0.354
oomf	-0.354
motionless	-0.354
primitive	-0.354
blabbermouth	-0.354
instigation	-0.354
hospital	-0.354
inaction	-0.354
turn down	-0.354
pretense	-0.354
arid	-0.354
moth	-0.354
inert	-0.354
unavailable	-0.354
eye surgery	-0.354
genitalia	-0.354
veryangry	-0.354
seldom	-0.354
compressed	-0.354
rue	-0.354
politician	-0.354
just miss	-0.354
sanctioned	-0.354
madder	-0.354
insolvency	-0.354
breathless	-0.354
lumbar	-0.354
minutiae	-0.354
martyrdom	-0.354
lead	-0.354
electric bill	-0.354
solitary confinement	-0.354
havent	-0.354
dichotomy	-0.354
petri dish	-0.354
overbearing	-0.354
tether	-0.354
slingshot	-0.354
mooring	-0.354
gag	-0.354
constraint	-0.354
sharia law	-0.354
prick	-0.354
hydrophobia	-0.354
offside	-0.354
meniscus	-0.354
biopsy	-0.354
naked	-0.354
cavern	-0.354
expensive	-0.354
riddance	-0.354
last half	-0.354
traffic	-0.354
jihad	-0.354
scrounger	-0.354
freakedout	-0.354
gahhh	-0.354
stupor	-0.354
presumptive	-0.354
harshness	-0.354
mutiny	-0.354
tonnage	-0.354
pants down	-0.354
volatile	-0.354
tailgate	-0.354
barricade	-0.354
remoteness	-0.354
stone age	-0.354
idk	-0.354
ouch	-0.354
secession	-0.354
butt on	-0.354
barbarian	-0.354
stubbed	-0.354
satirical	-0.354
short run	-0.354
seismic	-0.354
touchy	-0.354
magma	-0.354
swelling	-0.354
narcissistic	-0.354
abolition	-0.354
shady	-0.354
off year	-0.354
underlie	-0.354
pornography	-0.354
yawning	-0.354
salt water	-0.354
hold out	-0.354
interfere	-0.354
convoluted	-0.354
intoxication	-0.354
exacerbate	-0.354
break from	-0.354
divisible	-0.354
truncate	-0.354
alcohol	-0.354
wistful	-0.354
fox	-0.354
post partum	-0.354
kitty litter	-0.354
go down	-0.354
unmask	-0.354
pusher	-0.354
bounce off	-0.354
no offense	-0.354
commando	-0.354
salt	-0.354
default on	-0.354
stuffy	-0.354
ice storm	-0.354
disjointed	-0.354
lowlands	-0.354
stiffness	-0.354
breaker	-0.354
complicity	-0.354
sign out	-0.354
hadenough	-0.354
misrepresentation	-0.354
valve	-0.354
wrought	-0.356
hot weather	-0.356
rampart	-0.356
walk down	-0.358
eye patch	-0.358
horseradish	-0.358
tread on	-0.358
how so	-0.358
flood in	-0.358
open fire	-0.358
hit out	-0.358
uhhh	-0.358
choo choo	-0.358
highway robbery	-0.358
health hazard	-0.358
untraceable	-0.358
sexual orientation	-0.358
blood transfusion	-0.358
devalued	-0.358
blue devils	-0.358
finish off	-0.358
leave office	-0.358
one shot	-0.358
finger	-0.358
let off	-0.358
back door	-0.358
heavy heart	-0.358
driftwood	-0.358
fat guy	-0.358
butt naked	-0.358
face down	-0.358
weeds	-0.360
endure	-0.360
decreasing	-0.360
last legs	-0.360
subsidence	-0.360
tax system	-0.360
blurred	-0.360
turpentine	-0.360
forget it	-0.360
quiver	-0.360
dopey	-0.360
mule	-0.360
uhoh	-0.360
receipts	-0.360
desperate for	-0.360
pelvic	-0.360
repetitive	-0.360
leash	-0.360
backdrop	-0.360
tug	-0.360
wallop	-0.360
withhold	-0.360
talons	-0.360
rota	-0.360
accidental	-0.362
entangled	-0.362
itch	-0.362
crime rate	-0.362
flaw	-0.362
extreme	-0.364
quagmire	-0.364
bummed out	-0.364
rush through	-0.366
cold winter	-0.366
in laws	-0.366
emotional state	-0.366
cold war	-0.366
limited to	-0.366
stand down	-0.366
old time	-0.366
drug testing	-0.366
bathroom stall	-0.366
runny nose	-0.366
crime syndicate	-0.366
drank	-0.366
stumble into	-0.366
court room	-0.366
far fetched	-0.366
gaping hole	-0.366
court case	-0.366
sit still	-0.366
fire up	-0.366
defund	-0.366
no such	-0.366
out there	-0.366
quit on	-0.366
stop over	-0.366
the bomb	-0.366
hoe in	-0.366
grist	-0.366
hang over	-0.366
hack it	-0.366
cut out	-0.366
just any	-0.366
drop back	-0.366
lock on	-0.366
hard part	-0.366
get wet	-0.366
dispatch	-0.366
ago	-0.366
fall into	-0.366
circuit breaker	-0.366
no rush	-0.366
the end	-0.366
tease	-0.366
tin foil	-0.366
hot box	-0.366
hog	-0.366
leave room	-0.366
screw up	-0.366
head down	-0.366
have trouble	-0.366
fat cat	-0.366
least	-0.366
expense	-0.366
one sided	-0.366
crack on	-0.366
freeze over	-0.366
impersonal	-0.368
reprehensible	-0.368
undermine	-0.368
issue	-0.368
temperamental	-0.368
blow	-0.368
oddball	-0.368
neoprene	-0.368
deny	-0.368
unclaimed	-0.368
superfluous	-0.368
vertex	-0.368
astringent	-0.368
inevitable	-0.368
hurl	-0.368
foolish	-0.368
crossfire	-0.368
vulture	-0.368
artifice	-0.368
gunslinger	-0.368
halve	-0.368
diminution	-0.368
saw	-0.368
fragility	-0.368
dumbasses	-0.368
churn	-0.368
mimicking	-0.368
terminal	-0.368
horned	-0.368
egghead	-0.368
fodder	-0.368
forlorn	-0.368
strikeout	-0.368
undersized	-0.368
slip	-0.368
unnamed	-0.368
circumvent	-0.368
truncated	-0.368
unfurnished	-0.368
trawler	-0.368
twinge	-0.368
cage	-0.368
flustered	-0.368
godless	-0.368
weirdness	-0.368
edict	-0.368
bilge	-0.368
redundancy	-0.368
postpone	-0.368
swastika	-0.368
override	-0.368
gully	-0.368
drift	-0.368
costly	-0.368
retract	-0.368
perplexing	-0.368
raucous	-0.368
anger management	-0.370
gullibly	-0.370
deconstruction	-0.370
underdressed	-0.370
in back	-0.370
off road	-0.370
condoner	-0.370
potbellied	-0.370
thinning	-0.370
unevenly	-0.370
bulgy	-0.370
backtracker	-0.370
adenoid	-0.370
bookless	-0.370
clownish	-0.370
namelessness	-0.370
back away	-0.370
fidget	-0.370
phenol	-0.370
pile on	-0.370
inscrutability	-0.370
hyperpolarization	-0.370
replaced	-0.370
flotsam	-0.370
underexpose	-0.370
judgment day	-0.370
effacement	-0.370
fireside chat	-0.370
pouter	-0.370
fetishist	-0.370
fierceness	-0.370
cobweb	-0.370
porcine	-0.370
objectify	-0.370
nonparallel	-0.370
transfixion	-0.370
gastrointestinal	-0.370
unconsolidated	-0.370
grizzled	-0.370
nonresponse	-0.370
begged	-0.370
underutilized	-0.370
chili sauce	-0.370
televangelism	-0.370
nonappearance	-0.370
unmannered	-0.370
exhaustible	-0.370
lampoonist	-0.370
off air	-0.370
bariatrics	-0.370
stammer	-0.370
childishly	-0.370
noncommittal	-0.370
apologetically	-0.370
full stop	-0.370
slipped	-0.370
submissively	-0.370
pooh	-0.370
insatiate	-0.370
low stakes	-0.370
warehoused	-0.370
inexactly	-0.370
wind up	-0.370
imperceptivity	-0.370
aridity	-0.370
hermitic	-0.370
sponginess	-0.370
plebeian	-0.370
populism	-0.370
contrarian	-0.370
toxicological	-0.370
junkman	-0.370
grunge	-0.370
unconvertible	-0.370
red dog	-0.370
bodiless	-0.370
tepidness	-0.370
weirder	-0.370
invalidate	-0.370
long hours	-0.370
scud	-0.370
overemphatic	-0.370
poachers	-0.370
depressurize	-0.370
afterbirth	-0.370
mistook	-0.370
unyieldingness	-0.370
outstay	-0.370
breaking point	-0.370
choked up	-0.370
sheepishly	-0.370
torridly	-0.370
rhetorical question	-0.370
bacterially	-0.370
eventless	-0.370
bad time	-0.370
digressiveness	-0.370
rebilling	-0.370
melt down	-0.372
hurried	-0.372
take offense	-0.372
strange	-0.372
sedative	-0.372
dismay	-0.372
strip of	-0.372
refrain	-0.372
cystic	-0.372
jim crow	-0.372
strapless	-0.372
impunity	-0.374
payer	-0.374
overambitious	-0.375
factional	-0.375
motiveless	-0.375
susceptibly	-0.375
creationism	-0.375
dragonish	-0.375
battledress	-0.375
unanchored	-0.375
languidly	-0.375
cackle	-0.375
engineless	-0.375
methylamine	-0.375
unindustrialized	-0.375
lengthiness	-0.375
remonstrative	-0.375
fundamentalism	-0.375
skirmisher	-0.375
dogmatically	-0.375
mushiness	-0.375
postsurgical	-0.375
coddler	-0.375
hydrogenated	-0.375
hazer	-0.375
chloromethane	-0.375
unmixable	-0.375
secede	-0.375
dematerialization	-0.375
anaerobia	-0.375
sufferable	-0.375
chronically	-0.375
rockiness	-0.375
sunburnt	-0.375
unfilled	-0.375
unsubsidized	-0.375
imperceptibleness	-0.375
dislodgement	-0.375
inexplicitness	-0.375
blocker	-0.375
unsponsored	-0.375
indetectable	-0.375
cocksure	-0.375
inexplicability	-0.375
downstate	-0.375
antidiuretic	-0.375
conformist	-0.375
soundlessness	-0.375
nonintellectual	-0.375
uncontained	-0.375
stepchild	-0.375
undefended	-0.375
overeager	-0.375
unprimed	-0.375
fangless	-0.375
policed	-0.375
baloney	-0.375
aridness	-0.375
fishmeal	-0.375
edginess	-0.375
nonparticipation	-0.375
vulnerably	-0.375
polyp	-0.375
blackish	-0.375
resignedly	-0.375
sarcophagi	-0.375
timeworn	-0.375
imperviously	-0.375
landlubber	-0.375
unseasoned	-0.375
dissolved	-0.375
indistinguishably	-0.375
strawman	-0.375
commiseratively	-0.375
unionize	-0.375
eliminated	-0.375
dangler	-0.375
entitled	-0.375
untutored	-0.375
cockily	-0.375
underuse	-0.375
blackthorn	-0.375
verboseness	-0.375
secretively	-0.375
animalize	-0.375
unsharpened	-0.375
unrecognizable	-0.375
discrepant	-0.375
crapshooter	-0.375
mistakable	-0.375
confusable	-0.375
stereotypic	-0.375
impersonally	-0.375
forgetfully	-0.375
parsimoniously	-0.375
prenup	-0.375
foil	-0.376
monochrome	-0.376
marijuana	-0.376
offence	-0.376
transposition	-0.376
quibble	-0.376
warlock	-0.376
do without	-0.376
crud	-0.376
shrill	-0.376
nonchalant	-0.376
conceal	-0.376
tortious	-0.376
yew	-0.376
soggy	-0.376
hypertrophy	-0.376
jump out	-0.376
wild	-0.376
shyness	-0.376
steep	-0.376
wear	-0.376
tumbleweed	-0.376
oddity	-0.376
infrequent	-0.376
shunt	-0.376
obsess over	-0.376
spender	-0.376
patter	-0.376
utility bill	-0.376
flabbergasted	-0.376
toothless	-0.376
rebuttal	-0.376
unscheduled	-0.376
get bent	-0.376
prowl	-0.376
turnoff	-0.376
nought	-0.376
tunnel	-0.376
unborn	-0.376
nodule	-0.376
incur	-0.376
erosion	-0.376
bewilderment	-0.376
goon	-0.376
backtrack	-0.376
spectrum	-0.376
rush at	-0.376
puny	-0.376
unturned	-0.376
civil suit	-0.376
tripe	-0.376
retraction	-0.376
uncooked	-0.376
carter	-0.376
aftermath	-0.376
let alone	-0.376
overrated	-0.376
brat	-0.376
torsion	-0.376
bear arms	-0.376
spinal	-0.376
cahoots	-0.376
recursion	-0.376
exploit	-0.376
wait around	-0.376
bugger	-0.376
pitchfork	-0.376
sore throat	-0.376
hammer	-0.376
raving	-0.376
perplexed	-0.376
foxhole	-0.376
lowest	-0.376
fuselage	-0.376
complexed	-0.376
irregular	-0.376
bluddy	-0.376
fistula	-0.376
critical	-0.376
backwater	-0.376
splatter	-0.376
dissertation	-0.376
mundane	-0.376
vitreous	-0.376
forget	-0.376
unwittingly	-0.376
predictable	-0.376
regression	-0.376
everybody out	-0.376
sleaze	-0.376
bulkhead	-0.376
drifted	-0.376
brake	-0.376
go away	-0.376
frayed	-0.376
espionage	-0.376
short on	-0.376
dontmesswithme	-0.376
snarling	-0.376
slap shot	-0.376
refutation	-0.376
nowork	-0.376
oedipal	-0.376
exaggeration	-0.376
log off	-0.376
knock	-0.376
porosity	-0.376
moor	-0.378
armed robbery	-0.378
mange	-0.378
endpoint	-0.378
thin line	-0.378
pudgy	-0.380
childless	-0.380
drained	-0.380
dehydrated	-0.380
stay hungry	-0.380
freeze up	-0.380
handcuff	-0.380
beat it	-0.380
go off	-0.380
pissing contest	-0.380
dicks	-0.380
lymph node	-0.380
boss	-0.380
grim	-0.380
other woman	-0.380
minority	-0.380
jacked up	-0.380
see red	-0.380
antivaxxer	-0.380
narrow down	-0.380
double dipping	-0.380
bottom feeder	-0.380
kraken	-0.380
chauvinist	-0.380
do out	-0.380
mandrel	-0.380
vamp	-0.380
inflation rate	-0.380
dumb luck	-0.380
yellow fever	-0.380
low pressure	-0.380
double trouble	-0.380
graveyard shift	-0.380
inverted	-0.380
backlash	-0.380
versus	-0.380
on steroids	-0.380
fake news	-0.380
bermuda triangle	-0.380
hardly ever	-0.380
inside out	-0.380
headstrong	-0.380
dark night	-0.380
separately	-0.380
red flag	-0.380
short sighted	-0.380
scale	-0.380
go hang	-0.380
bottomless	-0.380
trump out	-0.380
annular	-0.380
stuck with	-0.380
midlife crisis	-0.380
ad nauseam	-0.380
caste system	-0.380
deep space	-0.380
fly off	-0.380
dry cleaning	-0.380
heart surgery	-0.380
the underground	-0.380
stand corrected	-0.380
rag doll	-0.380
loudest	-0.380
as is	-0.380
sceptic	-0.381
beadily	-0.381
disjunction	-0.381
gratuitousness	-0.381
choker	-0.381
knifelike	-0.381
foolery	-0.381
diffuseness	-0.381
hubbub	-0.381
seismically	-0.381
assailable	-0.381
waif	-0.381
mannishly	-0.381
fossilize	-0.381
snowbound	-0.381
insatiably	-0.381
inexpressively	-0.381
rigger	-0.381
withdrew	-0.381
gamey	-0.381
opportunist	-0.381
careerism	-0.381
gnawer	-0.381
skinless	-0.381
inconceivability	-0.381
anaesthetize	-0.381
hydrophobic	-0.381
diagnosable	-0.381
deskbound	-0.381
unlighted	-0.381
lidless	-0.381
undrafted	-0.381
extraneousness	-0.381
cruncher	-0.381
amorphousness	-0.381
vagrantly	-0.381
pigpen	-0.381
pounced	-0.381
dumbfound	-0.381
derivativeness	-0.381
shyly	-0.381
solemnly	-0.381
spillage	-0.381
unmade	-0.381
backwardly	-0.381
cesarean	-0.381
swansong	-0.381
doctrinarian	-0.381
wifeless	-0.381
communize	-0.381
obscurely	-0.381
snapping	-0.381
horsefly	-0.381
nonelection	-0.381
cauterization	-0.381
pommel	-0.381
enigmatical	-0.381
expansionist	-0.381
squinty	-0.381
ditcher	-0.381
heavyset	-0.381
unseasonably	-0.381
incredulousness	-0.381
horsemeat	-0.381
counterforce	-0.381
polygamous	-0.381
nietzschean	-0.381
paleness	-0.381
escapism	-0.381
unexcitable	-0.381
offhandedness	-0.381
counterthrust	-0.381
undersize	-0.381
bulginess	-0.381
slipperiness	-0.381
opinionate	-0.381
authorless	-0.381
razorblade	-0.381
footpad	-0.381
animalistic	-0.381
impermanent	-0.381
hotbox	-0.381
malapropism	-0.381
feudality	-0.381
lastday	-0.382
backward	-0.382
how come	-0.384
vertebral	-0.384
languishing	-0.384
truck stop	-0.384
disabled	-0.384
idleness	-0.384
brush up	-0.384
rubble	-0.384
laughing stock	-0.384
fetish	-0.386
plunge	-0.386
as for	-0.386
stitch	-0.388
lie detector	-0.388
slight trust	-0.388
strike zone	-0.388
straddle	-0.388
cleft	-0.388
loco	-0.388
kick off	-0.388
meathead	-0.388
curtail	-0.388
hush hush	-0.388
smoke up	-0.388
short of	-0.388
cautionary tale	-0.388
bewilder	-0.388
stand against	-0.388
gas pedal	-0.388
shove	-0.388
second guess	-0.388
scram	-0.388
shoot back	-0.388
change back	-0.388
blow away	-0.388
trick question	-0.388
keep quiet	-0.388
bumpy	-0.388
hit at	-0.388
outage	-0.388
time limit	-0.388
kryptonite	-0.388
old growth	-0.388
cheap shot	-0.388
holy crap	-0.388
transphobic	-0.388
fractional	-0.388
bald	-0.388
chlorine	-0.388
numbness	-0.388
garish	-0.388
lowdown	-0.388
bonkers	-0.388
scrapie	-0.388
break away	-0.388
centrifugal	-0.388
out cold	-0.388
occlusion	-0.388
out loud	-0.388
pay out	-0.388
skeletal	-0.388
btw	-0.388
overreact	-0.388
puss	-0.388
rear end	-0.388
artificial	-0.388
throw out	-0.388
hooded	-0.388
fuzzy	-0.388
sneak out	-0.388
dent	-0.388
iron out	-0.388
slop	-0.388
swampy	-0.388
slip out	-0.388
bowel	-0.388
doubts	-0.388
political system	-0.388
in vain	-0.388
acetylene	-0.388
friggin	-0.388
agnostic	-0.388
stunned	-0.388
shelved	-0.388
ride me	-0.388
snake oil	-0.388
missing	-0.388
thrush	-0.388
drier	-0.388
unlicensed	-0.388
shrew	-0.388
fall through	-0.388
judicial system	-0.388
detainee	-0.388
cigar	-0.388
nazi party	-0.388
boondocks	-0.389
demur	-0.389
throwaway	-0.389
toneless	-0.389
patchiness	-0.389
housebreak	-0.389
expunge	-0.389
unassimilated	-0.389
whacker	-0.389
inexplicableness	-0.389
groggily	-0.389
roughhouse	-0.389
creaky	-0.389
exhibitioner	-0.389
inebriant	-0.389
roust	-0.389
impassible	-0.389
frivolousness	-0.389
ooziness	-0.389
snuck	-0.389
disguisedly	-0.389
photosensitivity	-0.389
gabble	-0.389
hypertrophic	-0.389
doughy	-0.389
flowerless	-0.389
slither	-0.389
exhibitionist	-0.389
weatherworn	-0.389
illusiveness	-0.389
herbicidal	-0.389
boniness	-0.389
reburial	-0.389
dallying	-0.389
unheated	-0.389
dizzily	-0.389
laryngoscopy	-0.389
iciness	-0.389
inextricableness	-0.389
nonprofessional	-0.389
unwire	-0.389
distractedly	-0.389
dispensability	-0.389
dreamless	-0.389
atonal	-0.389
shallowly	-0.389
calcification	-0.389
absentness	-0.389
nonmalleable	-0.389
overconfident	-0.389
rollback	-0.389
inflate	-0.390
whip out	-0.392
white hair	-0.392
tension	-0.392
evade	-0.392
jet lag	-0.392
bruh	-0.392
get nowhere	-0.392
insider trading	-0.392
stuff it	-0.392
binge	-0.392
cut to	-0.392
hide out	-0.392
mental institution	-0.392
black ice	-0.392
drop box	-0.392
pass away	-0.392
from scratch	-0.392
burst into	-0.392
contrary to	-0.392
far left	-0.392
zero point	-0.392
blinding	-0.392
mask out	-0.392
knocked up	-0.392
glock	-0.392
entreat	-0.392
plug into	-0.392
high temperature	-0.392
trade down	-0.392
wee hours	-0.392
pull back	-0.392
sloppy	-0.394
discontinuity	-0.394
panther	-0.394
smite	-0.394
inflated	-0.394
overdrive	-0.394
cold sweat	-0.394
swarm	-0.396
dumps	-0.396
critique	-0.396
unnoticed	-0.396
disband	-0.396
schlep	-0.396
drawback	-0.396
segregation	-0.396
balding	-0.396
crack	-0.396
addictive	-0.396
shuddering	-0.396
dorky	-0.396
offal	-0.396
outwit	-0.396
shorten	-0.396
scowl	-0.396
toxicology	-0.396
unwilling	-0.396
charcoal	-0.396
obligor	-0.396
marsh	-0.396
celibacy	-0.396
raider	-0.396
impudent	-0.396
creaking	-0.396
dumbbell	-0.396
ghetto	-0.396
flurry	-0.396
untested	-0.396
interrogation	-0.396
encroach	-0.396
boiling	-0.396
crutch	-0.396
skimpy	-0.396
shadow	-0.396
tear apart	-0.396
covet	-0.396
infliction	-0.396
unrelated	-0.396
fragile	-0.396
drat	-0.396
plummet	-0.396
retarded	-0.396
afflict	-0.396
poaching	-0.396
unbalanced	-0.396
hoe	-0.396
warned	-0.396
porno	-0.396
extractor	-0.396
inadvertently	-0.396
duress	-0.396
slowness	-0.396
fireball	-0.396
incitement	-0.396
bog	-0.396
faded	-0.396
dripping	-0.396
kerosene	-0.396
innards	-0.396
showdown	-0.396
spatula	-0.396
unsuspecting	-0.396
regressive	-0.396
drenched	-0.396
entanglement	-0.396
borer	-0.396
ended	-0.396
sinker	-0.396
prescription	-0.396
screwed	-0.396
blackface	-0.396
venereal	-0.396
unassisted	-0.396
spic	-0.396
meddle	-0.396
scalpel	-0.396
turbulent	-0.396
misstatement	-0.396
sterile	-0.396
concealment	-0.396
bazooka	-0.396
backwards	-0.396
toad	-0.396
divestment	-0.396
combat	-0.396
hard	-0.396
flimsy	-0.396
inquisitive	-0.398
scrappy	-0.398
soscary	-0.398
uninhabited	-0.398
numbskull	-0.400
avertedly	-0.400
toll road	-0.400
that's it	-0.400
clumpy	-0.400
off guard	-0.400
slime	-0.400
bland	-0.400
porn star	-0.400
encumbrance	-0.400
walk back	-0.400
duskiness	-0.400
descent	-0.400
chip in	-0.400
last post	-0.400
sheesh	-0.400
late father	-0.400
either	-0.400
public toilet	-0.400
ghost story	-0.400
winglessness	-0.400
apparitional	-0.400
unearthly	-0.400
agitate	-0.400
burn through	-0.400
spew out	-0.400
dazed	-0.400
viewless	-0.400
stick up	-0.400
verbosity	-0.400
smaller	-0.400
blustery	-0.400
bumpily	-0.400
set back	-0.400
premeditate	-0.400
drift away	-0.400
end with	-0.400
filter out	-0.400
hollow	-0.400
argue over	-0.400
tiredofit	-0.400
look bad	-0.400
federal tax	-0.400
jack frost	-0.400
fume	-0.400
book out	-0.400
rush in	-0.400
gumming	-0.400
rid of	-0.400
plugging	-0.400
screw with	-0.400
fool with	-0.400
stagnant	-0.400
achilles heel	-0.400
blurt out	-0.400
cabin fever	-0.400
no one	-0.400
bump into	-0.400
impoundment	-0.400
renal	-0.400
provoke	-0.400
go without	-0.400
waiting area	-0.400
deficit spending	-0.400
no cover	-0.400
no parking	-0.400
unpaid	-0.400
slip away	-0.400
pit stop	-0.400
snitch	-0.400
unexcited	-0.400
fatness	-0.400
uncaught	-0.400
rag on	-0.400
all wet	-0.400
have against	-0.400
dog it	-0.400
