term	valence	arousal	dominance
infertility	-0.660	0.328	-0.344
infest	-0.667	0.667	0.519
infestation	-0.488	0.552	0.054
infester	-0.708	0.667	-0.481
infidel	-0.646	0.480	-0.192
infidelity	-0.876	0.554	-0.216
infield	0.020	0.142	-0.124
infielder	0.000	0.926	0.333
infighting	-0.667	0.667	-0.476
infiltrate	-0.184	0.490	0.174
infiltrated	-0.467	0.667	0.542
infiltration	-0.470	0.584	0.072
infiltrative	-0.667	0.625	0.571
infiltrator	-0.667	0.778	0.667
infinite	0.448	0.166	0.470
infinitely	0.376	0.286	0.658
infiniteness	0.667	0.000	0.444
infinitesimal	-0.224	-0.056	-0.008
infinitesimally	0.037	-1.000	-0.571
infinitive	0.667	-0.583	0.000
infinitively	0.000	0.000	0.000
infinity	0.032	-0.082	0.610
infirm	-0.770	0.042	-0.580
infirmary	0.000	-0.124	0.034
infirmity	-0.812	-0.036	-0.496
infirmly	-0.625	-0.958	-0.667
inflame	-0.708	1.000	0.667
inflamed	-0.667	0.714	0.074
inflamer	-0.667	0.944	0.476
inflammability	-0.667	0.667	0.222
inflammable	-0.600	1.000	0.500
inflammably	-0.625	0.905	0.583
inflammation	-0.708	0.530	-0.154
inflammatorily	-0.867	1.000	0.593
inflammatory	-0.646	0.284	-0.192
inflatable	0.020	0.020	-0.200
inflate	-0.390	0.138	-0.076
inflated	-0.394	-0.138	0.234
inflatedness	-0.333	0.389	0.296
inflation	-0.562	0.584	0.016
inflation rate	-0.380	0.034	0.210
inflationary	-0.519	0.667	0.333
inflationism	-0.625	0.583	0.444
inflationist	-0.500	0.667	0.444
inflect	0.000	0.667	0.333
inflection	-0.230	0.270	-0.246
inflectional	0.000	0.375	0.481
inflectionless	-0.333	-0.958	-0.417
inflective	0.000	-0.667	0.095
inflector	0.000	0.625	0.500
inflexibility	-0.667	-0.963	-0.370
inflexible	-0.667	-0.958	0.704
inflexibleness	-0.667	-0.926	0.583
inflexibly	-0.625	-0.556	0.458
inflict	-0.666	0.520	0.218
infliction	-0.396	0.444	0.142
inflictive	-0.889	0.667	0.542
inflictor	-0.667	0.667	1.000
inflorescence	-0.082	-0.312	-0.176
inflow	0.667	0.625	0.333
influence	0.244	0.326	0.648
influenced	0.000	0.556	-0.667
influencer	0.166	0.210	0.186
influent	0.611	0.619	0.571
influential	0.798	0.376	0.888
influentially	0.630	0.667	1.000
influenza	-0.458	0.436	-0.358
influx	0.244	0.270	0.150
info	0.500	-0.340	0.284
infocenter	0.667	0.167	0.583
infomania	-0.630	0.762	0.222
infomercial	-0.146	-0.076	0.110
inform	0.446	0.164	0.358
informal	-0.040	-0.204	-0.118
informality	0.056	-0.583	-0.250
informally	0.333	-0.167	-0.111
informant	0.208	0.224	0.438
information	0.530	-0.260	0.422
information technology	0.634	0.284	0.518
informational	0.286	-0.016	0.200
informative	0.624	-0.162	0.482
informatively	0.667	0.333	0.667
informatory	0.630	0.333	0.370
informed	0.086	-0.404	0.234
informed consent	0.344	0.000	0.290
informer	0.042	0.156	0.160
infra	0.000	0.000	0.000
infract	-0.667	0.667	0.267
infraction	-0.510	0.320	-0.058
infrared	-0.062	0.176	0.052
infrastructural	0.000	-0.667	0.708
infrastructure	0.208	-0.080	0.388
infrequency	-0.148	-1.000	-0.429
infrequent	-0.376	-0.246	-0.616
infrequently	-0.592	-0.500	-0.346
infringe	-0.733	0.667	-0.222
infringement	-0.694	0.600	-0.038
infringer	-0.667	0.667	0.704
infuriate	-0.796	0.868	0.192
infuriated	-0.854	0.860	0.020
infuriates	-0.730	0.826	0.254
infuriating	-0.722	0.740	0.018
infuriation	-0.958	1.000	0.667
infuse	-0.240	0.410	0.178
infused	-0.230	-0.054	0.092
infuser	-0.062	-0.134	0.072
infusibility	0.000	-1.000	-0.500
infusible	-0.333	-0.583	0.000
infusion	0.166	-0.270	-0.094
infusive	0.625	0.444	0.185
ingenious	0.520	0.380	0.782
ingeniously	1.000	0.625	0.917
ingeniousness	1.000	0.333	0.815
ingenuity	0.416	0.180	0.736
ingenuous	0.600	0.259	-0.286
ingenuously	0.667	0.167	0.200
ingenuousness	0.852	0.333	-0.167
ingest	0.046	0.118	-0.054
ingestible	0.333	0.000	0.000
ingestion	-0.142	0.224	0.024
inglorious	-1.000	-0.611	-0.722
ingloriously	-0.958	-0.667	-0.792
ingloriousness	-1.000	-0.917	-0.926
ingoing	0.000	0.667	-0.042
ingot	0.376	-0.112	0.230
ingrain	0.667	-1.000	0.524
ingrained	0.062	-0.020	0.424
ingrate	-0.530	0.212	-0.346
ingratiate	-0.333	0.667	0.167
ingratiation	0.200	0.667	-0.625
ingratitude	-0.704	-0.667	-0.556
ingredient	0.584	-0.254	-0.098
ingress	0.202	-0.268	0.472
ingrown	-0.625	-0.370	-0.667
ingrowth	0.296	0.593	-0.250
inhabit	0.312	-0.244	0.112
inhabitability	-0.429	-0.875	-0.476
inhabitable	0.667	-0.750	-0.037
inhabitancy	0.074	-0.444	0.167
inhabitant	0.208	-0.288	0.038
inhabitation	0.000	-0.593	0.167
inhabited	0.334	-0.278	0.020
inhabiting	-0.084	-0.120	0.196
inhalant	-0.583	0.667	-0.333
inhalation	0.020	0.226	-0.072
inhalator	-0.333	0.381	-0.042
inhale	-0.146	-0.320	-0.016
inhaler	-0.184	0.000	-0.302
inharmonious	-0.963	-0.476	-0.583
inharmoniously	-0.733	-0.519	-0.375
inharmoniousness	-0.833	-0.667	-0.750
inherence	0.000	-1.000	0.143
inherency	0.000	-0.667	0.619
inherent	0.124	-0.122	-0.040
inherently	0.000	0.000	0.259
inherit	0.490	0.092	0.388
inheritability	0.625	-0.583	0.481
inheritable	0.611	0.000	0.125
inheritably	0.000	-0.667	-0.042
inheritance	0.800	0.130	0.596
inheritor	0.429	-0.667	0.481
inhibit	-0.666	-0.042	-0.106
inhibiter	-0.417	-0.667	0.704
inhibition	-0.470	-0.216	0.068
inhibitive	-0.625	-0.704	-0.524
inhibitor	-0.438	-0.100	-0.058
inhibitory	-0.611	-0.667	-0.556
inhospitable	-0.470	0.062	-0.210
inhospitableness	-1.000	-0.778	-0.792
inhospitably	-0.792	-0.667	-0.625
inhospitality	-0.667	-0.667	-0.407
inhouse	0.000	-0.667	0.333
inhuman	-0.786	0.320	-0.016
inhumane	-0.792	0.174	-0.196
inhumanely	-1.000	0.667	-0.630
inhumanity	-0.714	0.080	-0.190
inhumanly	-1.000	0.148	0.917
inimaginable	0.084	0.272	0.068
inimical	-0.480	0.646	0.112
inimitability	0.750	-1.000	0.714
inimitable	0.142	-0.174	0.580
inimitably	0.714	0.000	0.625
iniquitous	-1.000	0.208	-0.074
iniquity	-0.562	0.134	-0.150
initial	0.166	-0.372	0.078
initialization	0.000	0.556	0.619
initialize	0.056	0.667	0.500
initially	0.185	-0.583	0.000
initiate	0.438	-0.040	0.106
initiated	0.520	-0.020	0.300
initiation	0.396	0.058	0.054
initiative	0.666	0.230	0.536
initiatively	0.792	0.704	0.810
initiator	0.625	0.667	0.963
initiatory	0.667	0.667	0.571
inject	-0.188	0.470	0.192
injectable	0.000	0.333	0.083
injection	-0.438	0.482	0.036
injector	0.000	0.667	0.476
injudicious	-0.667	-0.167	-0.667
injudiciously	-0.667	0.000	-0.667
injudiciousness	-0.889	-0.667	-0.958
injunction	-0.438	-0.156	0.038
injunctive	0.000	0.667	0.875
injure	-0.646	0.420	-0.272
injured	-0.834	0.360	-0.396
injurer	-0.889	0.667	0.857
injuries	-0.704	0.667	-0.611
injuring	-0.854	0.580	-0.510
injurious	-0.646	0.518	-0.268
injuriously	-1.000	0.667	-0.143
injury	-0.902	0.538	-0.426
injustice	-0.918	0.460	-0.243
ink	-0.058	-0.184	-0.530
inkblot	-0.286	0.000	-0.111
inkiness	-0.292	-1.000	0.000
inkjet	0.000	0.583	0.000
inkless	-0.037	-0.917	-0.148
inkling	-0.104	0.102	0.140
inkpad	0.000	-0.370	0.000
inkpot	0.000	-0.556	0.000
inkstand	0.000	-0.667	-0.111
inkwell	0.000	-0.417	0.000
inky	-0.333	-0.407	0.000
inlaid	0.667	-0.733	0.167
inland	0.020	-0.166	-0.154
inlay	-0.188	0.062	0.130
inlet	0.292	-0.244	-0.068
inline	0.042	0.429	0.000
inmate	-0.530	0.326	-0.204
inmost	0.067	-0.952	-0.259
inn	0.320	-0.432	-0.050
innards	-0.396	-0.040	-0.200
innate	-0.020	-0.200	0.042
innately	0.042	-0.708	0.083
innateness	0.667	-0.667	0.333
inner	0.102	-0.568	-0.114
inner child	0.222	-0.262	-0.206
inner circle	0.138	-0.140	-0.110
inner city	-0.134	-0.238	-0.034
inner peace	0.536	-0.338	0.100
inner self	0.258	-0.234	0.096
inner strength	0.580	0.206	0.648
inner voice	0.082	-0.158	0.054
inner workings	0.130	0.032	0.094
innermost	0.166	0.000	0.020
innerpeace	0.428	-0.364	0.102
inning	0.204	-0.370	0.040
innings	0.146	-0.026	-0.114
innkeeper	0.156	-0.552	-0.056
innocence	0.604	-0.480	-0.386
innocent	0.458	-0.588	-0.320
innocently	0.552	-0.500	-0.396
innocuous	0.020	-0.358	-0.656
innocuously	0.333	-0.958	-0.444
innocuousness	0.625	-0.958	-0.333
innovate	0.796	0.744	0.500
innovation	0.898	0.360	0.780
innovational	0.857	0.630	0.625
innovationist	0.952	0.708	0.875
innovative	0.760	0.280	0.660
innovator	0.917	0.667	1.000
innuendo	-0.066	0.340	-0.074
innumerability	0.000	0.000	0.000
innumerable	0.334	-0.110	0.408
innumerably	0.000	0.000	0.000
innumeracy	-0.667	-0.625	-0.667
innumerate	-0.667	0.000	-0.704
innumerous	-0.095	-0.042	0.000
inoculate	0.762	0.400	0.458
inoculation	-0.334	0.140	0.196
inoffensive	0.889	-0.708	-0.333
inoffensively	0.333	-0.815	-0.381
inoffensiveness	0.917	-0.630	-0.722
inoperable	-0.632	-0.156	-0.392
inoperative	-0.724	-0.150	-0.454
inoperativeness	-0.667	-0.944	-0.917
inopportune	-0.667	-0.500	-0.593
inopportunely	-0.667	-0.667	-0.444
inopportuneness	-0.667	-0.583	-0.704
inopportunity	-0.792	-0.741	-0.741
inordinacy	-0.625	0.625	-0.571
inordinate	-0.674	0.260	-0.340
inordinately	-0.667	0.000	0.074
inordinateness	-0.667	0.519	0.296
inorganic	-0.230	-0.310	-0.436
inorganically	-0.037	-0.889	0.000
inpatient	-0.625	0.222	-0.458
input	0.286	-0.326	0.054
inquest	-0.084	0.138	0.442
inquire	0.166	0.038	-0.274
inquirer	0.146	0.196	0.552
inquiries	0.593	0.533	0.292
inquiring	-0.014	0.020	0.000
inquiry	0.082	-0.160	0.072
inquisition	-0.667	0.667	0.963
inquisitional	-0.714	0.667	0.722
inquisitionist	-0.667	0.667	0.833
inquisitive	-0.398	0.274	0.230
inquisitively	0.333	0.667	0.444
inquisitiveness	0.667	0.667	0.500
inquisitor	-0.230	0.746	0.284
inquisitorial	-0.500	0.708	0.708
inquisitorially	-0.125	0.667	0.750
inroad	0.000	0.667	0.519
insane	-0.704	0.340	-0.470
insane asylum	-0.608	0.238	-0.074
insanely	-0.667	1.000	-0.481
insaneness	-1.000	1.000	-0.857
insanitary	-1.000	-0.444	-0.667
insanity	-0.804	0.694	-0.326
insatiability	-0.619	0.667	0.750
insatiable	-0.250	0.312	0.116
insatiableness	-0.571	0.667	0.429
insatiably	-0.381	0.926	0.444
insatiate	-0.370	0.857	0.556
inscribe	0.083	0.619	0.370
inscriber	0.037	0.667	0.667
inscription	0.184	-0.156	0.084
inscriptional	0.000	-0.958	0.167
inscriptionless	0.000	-1.000	-0.583
inscriptive	0.095	-0.524	0.292
inscrutability	-0.370	-0.963	0.556
inscrutable	-0.082	0.082	0.226
inscrutableness	-0.296	-0.667	0.630
inscrutably	0.000	-0.667	-0.148
inseam	0.000	-0.519	0.000
insect	-0.448	0.266	-0.516
insecticidal	-0.667	0.600	0.481
insecticide	-0.624	0.196	-0.140
insecure	-0.772	0.076	-0.736
insecurely	-0.667	-0.667	-0.792
insecurity	-0.812	0.294	-0.300
inseminate	-0.167	0.667	0.583
insemination	0.084	0.288	0.244
insensibility	-0.630	-1.000	-0.917
insensible	-0.667	-0.952	-0.741
insensibly	-0.143	-1.000	-0.556
insensitive	-0.562	-0.058	-0.396
insensitively	-0.722	-0.048	-0.556
insensitiveness	-0.667	-0.667	-0.125
insensitivity	-1.000	-0.667	-0.667
insentient	-0.667	-1.000	-0.815
inseparability	0.667	-0.476	0.417
inseparable	0.534	0.040	0.163
inseparableness	1.000	-0.667	0.333
inseparably	0.619	-0.519	0.625
insert	-0.038	0.104	0.038
inserted	-0.015	-0.196	-0.048
inserter	0.000	0.625	0.444
insertion	0.042	0.040	0.130
inset	0.000	-0.667	0.133
inside	0.224	-0.192	-0.056
inside information	0.068	0.226	0.166
inside job	-0.240	0.000	0.000
inside joke	0.096	-0.018	-0.148
inside of	0.068	-0.226	-0.200
inside out	-0.380	0.048	-0.166
insider	0.250	0.124	0.500
insider information	0.000	0.206	0.452
insider trading	-0.392	0.382	0.258
insidious	-0.708	0.244	-0.040
insidiously	-0.667	0.500	-0.333
insidiousness	-0.917	0.500	-0.296
insight	0.226	-0.274	0.298
insightful	0.328	0.382	0.426
insignia	0.330	-0.436	0.370
insignificance	-0.500	-0.568	-0.556
insignificancy	-1.000	-0.963	-0.963
insignificant	-0.834	-0.388	-0.886
insignificantly	-0.667	-1.000	-0.815
insincere	-0.958	0.000	-0.630
insincerely	-0.667	-0.542	-0.593
insincerity	-0.750	-0.542	-0.630
insinuate	-0.416	0.270	-0.174
insinuation	-0.667	0.292	0.370
insinuative	-0.583	0.333	0.542
insinuator	-0.667	0.667	0.407
insipid	-0.572	-0.500	-0.518
insipidity	-0.667	-0.917	-0.708
insipidly	-0.667	-0.952	-0.867
insipidness	-1.000	-0.958	-0.875
insipient	-0.556	-0.048	-0.704
insist	0.270	0.302	0.376
insist on	-0.100	0.230	-0.034
insistence	-0.164	0.408	0.290
insistency	-0.667	0.667	0.667
insistent	0.104	0.270	0.402
insistently	-0.524	0.889	0.625
insists	-0.020	0.174	0.220
insobriety	-0.667	0.889	-0.708
insofar	0.000	-0.083	0.190
insofar as	-0.064	-0.174	-0.066
insolate	0.593	0.625	0.190
insolation	0.519	0.000	0.167
insole	0.000	-0.667	0.000
insolence	-0.770	0.462	-0.196
insolent	-0.776	0.326	-0.314
insolently	-0.667	0.667	0.762
insolubility	-0.630	-0.958	-0.583
insoluble	-0.122	-0.420	-0.172
insolubleness	-0.667	-0.875	-0.296
insolubly	-0.667	-0.583	-0.583
insolvability	-0.762	-0.917	-0.778
insolvable	-0.762	-0.583	-0.533
insolvency	-0.354	-0.138	-0.400
insolvent	-0.540	-0.038	-0.364
insomnia	-0.604	0.222	-0.254
insomniac	-0.538	-0.266	-0.342
insomuch	0.000	-0.476	0.000
inspect	-0.042	0.206	0.632
inspection	-0.082	0.260	0.436
inspector	-0.164	0.160	0.704
inspirable	1.000	0.333	0.481
inspiration	0.876	0.200	0.513
inspirational	0.854	0.440	0.620
inspirationally	1.000	0.458	0.667
inspirator	0.708	0.708	0.583
inspiratory	0.667	0.625	0.250
inspire	0.836	0.254	0.518
inspired	0.934	0.404	0.472
inspirer	0.958	0.667	0.630
instability	-0.646	0.520	-0.294
instable	-0.667	0.905	-0.556
install	0.260	0.166	0.472
installation	0.312	-0.062	0.518
installer	0.148	0.667	0.476
installment	0.238	-0.208	-0.034
instamatic	0.524	0.571	0.000
instance	0.094	-0.100	0.116
instant	0.532	-0.092	0.108
instant coffee	0.206	-0.288	-0.152
instant noodles	-0.034	0.156	0.000
instant replay	0.108	0.132	0.138
instantaneous	0.500	0.000	0.170
instantaneously	0.312	0.280	0.200
instantaneousness	0.667	1.000	0.583
instantly	0.042	0.958	0.208
instate	0.000	0.667	0.583
instead	-0.068	-0.192	-0.034
instead of	-0.064	-0.232	-0.104
instep	0.000	-0.037	0.000
instigate	-0.444	0.530	0.284
instigation	-0.354	0.538	0.296
instigative	-0.630	0.958	0.667
instigator	-0.667	0.778	0.815
instill	0.124	-0.020	0.236
instillation	0.000	0.190	0.417
instiller	0.000	0.667	0.667
instinct	0.542	0.204	0.284
instinctive	0.504	0.150	0.388
instinctively	0.000	0.625	0.542
instinctual	0.037	0.667	0.667
institute	0.208	-0.040	0.614
institution	0.160	-0.378	0.580
institutional	-0.104	0.098	0.134
institutionalism	0.000	-0.542	0.556
institutionalization	-0.444	-0.667	0.407
institutionalize	-0.611	0.667	0.704
institutionally	0.000	-0.667	0.593
institutionary	0.000	-0.667	0.476
institutive	0.056	-0.524	0.519
institutor	0.583	0.625	0.762
instruct	0.458	-0.020	0.666
instructed	0.480	-0.224	0.444
instruction	0.312	-0.132	0.472
instruction manual	0.064	-0.214	0.206
instructional	0.396	0.000	0.546
instructions	0.164	-0.396	0.112
instructive	0.166	-0.160	0.286
instructively	0.583	0.556	0.556
instructiveness	0.667	0.429	0.667
instructor	0.542	-0.020	0.564
instructorship	0.630	-0.667	0.704
instrument	0.124	0.074	0.310
instrumental	0.480	-0.056	0.294
instrumentalism	0.000	0.583	0.556
instrumentalist	0.312	0.080	0.480
instrumentality	0.274	0.020	0.236
instrumentally	0.583	0.278	0.571
instrumentation	0.519	0.185	0.714
insubordinate	-0.667	0.667	-0.333
insubordinately	-0.852	0.667	-0.444
insubordination	-0.438	0.550	0.268
insubstantial	-0.571	-0.762	-0.833
insubstantiality	-0.619	-1.000	-0.926
insufferable	-0.524	0.568	-0.418
insufferableness	-1.000	-0.667	-0.542
insufferably	-1.000	0.519	-0.500
insufficiency	-0.770	-0.138	-0.580
insufficient	-0.624	-0.240	-0.907
insufficiently	-0.706	0.018	-0.604
insular	0.062	-0.148	-0.070
insularity	-0.667	-0.630	-0.429
insulate	-0.270	-0.284	-0.428
insulated	-0.584	-0.470	-0.392
insulation	-0.510	-0.346	-0.472
insulator	0.048	-0.533	0.167
insulin	-0.142	-0.056	-0.250
insult	-0.830	0.662	-0.222
insulter	-0.889	0.667	0.852
insulting	-0.812	0.680	-0.176
insupportable	-1.000	-0.519	-0.667
insupportably	-0.958	-0.667	-0.542
insuppressible	0.792	1.000	0.875
insuppressibly	0.667	1.000	0.381
insurability	0.667	-0.500	0.222
insurable	0.667	-0.500	0.083
insurance	0.428	-0.384	0.650
insurance agent	0.000	0.096	0.130
insurance claim	0.108	-0.058	0.024
insurance company	0.072	-0.018	0.420
insurance coverage	0.172	0.188	0.366
insurance policy	0.226	0.146	0.426
insure	0.400	-0.170	0.396
insured	0.714	-0.667	0.375
insurer	0.500	0.000	0.667
insurgence	-0.667	1.000	0.958
insurgency	-0.667	1.000	0.714
insurgent	-0.530	0.470	0.320
insurmountable	0.240	0.254	0.474
insurmountably	-0.667	-0.444	-0.583
insurrect	-0.889	1.000	0.952
insurrection	-0.542	0.412	0.164
insurrectional	-0.667	1.000	1.000
insurrectionary	-0.667	1.000	0.958
insurrectionism	-0.714	1.000	0.875
insurrectionist	-0.667	1.000	0.958
insusceptibility	0.667	-1.000	0.481
insusceptible	-0.429	-1.000	0.083
intact	0.549	-0.704	0.289
intactness	0.667	-0.852	0.444
intake	0.208	0.054	-0.116
intangibility	-0.278	-0.875	-0.222
intangible	0.050	-0.040	-0.054
intangibleness	-0.048	-1.000	-0.125
intangibly	0.000	-0.542	-0.292
integer	0.146	-0.346	0.190
integral	0.180	-0.326	0.230
integrally	0.667	0.000	0.630
integrate	0.458	-0.220	0.400
integrated	0.667	-0.667	0.583
integration	0.542	-0.040	0.474
integrationist	0.556	-0.667	0.625
integrative	0.667	0.222	0.556
integrator	0.611	0.630	0.667
integrity	0.730	-0.174	0.696
intel	-0.066	-0.076	0.222
intellect	0.688	-0.164	0.831
intellectual	0.812	-0.090	0.690
intellectual property	-0.036	0.174	0.322
intellectualism	1.000	0.042	0.917
intellectualist	0.619	0.667	0.875
intellectualistic	0.667	-0.667	0.714
intellectuality	0.800	0.095	0.875
intellectualization	0.667	0.667	0.741
intellectualize	0.095	0.278	0.556
intellectually	0.667	0.583	0.625
intelligence	0.666	0.174	0.770
intelligence community	0.392	0.200	0.750
intelligent	0.834	0.082	0.736
intelligently	1.000	0.667	0.917
intelligibility	0.480	-0.038	0.378
intelligible	0.270	-0.040	0.382
intelligibly	0.667	0.333	0.500
intemperance	-0.733	0.926	-0.583
intemperate	-0.704	0.875	-0.429
intemperately	-0.667	0.741	-0.476
intend	0.124	0.040	0.038
intend to	0.090	-0.184	-0.172
intended	-0.188	0.084	0.174
intender	0.278	0.133	0.458
intending	0.084	0.134	0.194
intense	0.184	0.548	0.358
intensely	0.388	0.692	0.500
intenseness	0.238	0.952	0.571
intensification	0.296	0.667	0.667
intensifier	0.190	0.905	0.481
intensify	0.208	0.740	0.474
intensity	0.244	0.860	0.904
intensive	0.140	0.684	0.552
intensive care	0.000	0.222	0.448
intensively	0.095	0.733	0.593
intensiveness	0.000	0.667	0.583
intent	0.100	-0.038	0.000
intent on	-0.038	0.072	0.112
intention	0.062	-0.040	0.272
intentional	0.300	0.230	0.500
intentional grounding	0.064	0.064	0.632
intentionality	0.667	0.333	0.593
intentionally	-0.100	0.352	0.392
intently	0.667	0.667	0.481
intentness	0.417	0.630	0.667
inter	0.020	-0.250	-0.068
interact	0.644	0.380	0.518
interaction	0.292	0.470	0.500
interactional	0.333	0.667	0.333
interactionist	0.619	0.667	0.500
interactive	0.454	0.622	0.540
interactively	0.667	0.667	0.417
interactivity	0.667	0.704	0.625
interagency	0.000	0.667	0.619
interbreed	0.000	0.625	0.208
intercede	0.164	0.154	0.260
interceder	0.583	0.667	0.481
intercellular	0.000	0.000	0.000
intercept	-0.558	0.320	0.352
interception	-0.346	0.346	0.286
interceptive	0.667	0.667	0.810
interceptor	0.667	0.750	1.000
intercession	0.006	-0.028	0.196
intercessional	0.667	0.000	0.583
interchange	0.230	0.054	0.130
interchangeability	0.556	-0.074	-0.167
interchangeable	0.230	-0.082	0.052
interchangeableness	0.000	-0.296	0.519
interchangeably	0.000	-0.500	0.167
interchanged	-0.208	-0.056	-0.132
interchanger	0.519	0.667	0.400
intercity	0.000	0.667	0.083
interclass	0.667	-0.111	0.222
intercollegiate	0.667	0.667	0.476
intercom	0.246	-0.142	-0.094
intercommunicate	0.667	0.667	0.583
intercommunication	0.667	0.667	0.500
intercommunicative	0.524	0.667	0.333
intercommunion	0.583	-0.524	0.500
intercommunity	0.667	0.000	0.222
intercompany	0.048	-0.667	0.333
intercomparable	0.500	0.111	0.250
interconnect	0.667	0.667	0.458
interconnectedness	0.667	0.000	0.481
interconnection	0.667	0.000	0.556
intercontinental	0.556	0.000	0.714
intercorrelation	0.000	0.000	0.500
intercostal	0.000	0.042	0.000
intercourse	0.102	0.216	0.114
intercross	0.000	0.611	-0.042
intercultural	0.704	0.000	0.250
interdenominational	0.222	0.000	0.167
interdental	-0.222	0.000	0.000
interdepartmental	0.000	0.593	0.556
interdepartmentally	0.000	0.000	0.500
interdependence	0.216	0.236	0.278
interdependency	0.722	0.000	-0.208
interdependent	-0.180	-0.036	0.196
interdependently	0.708	-0.583	-0.037
interdict	-0.667	0.667	0.571
interdiction	-0.497	0.000	0.419
interdisciplinary	0.750	0.667	0.667
interdivision	0.000	0.519	0.417
interest	0.560	0.334	0.236
interest free	0.666	0.012	0.064
interest in	0.388	-0.078	0.096
interest rate	0.388	0.182	0.300
interested	0.500	0.058	0.450
interested in	0.758	0.144	0.142
interestedly	0.625	0.667	0.056
interesting	0.854	0.452	0.462
interface	0.286	-0.286	0.200
interfacial	0.000	0.000	0.125
interfaith	0.833	-0.458	0.111
interfamily	0.167	-0.238	0.000
interfere	-0.354	0.428	-0.058
interfere with	-0.142	0.318	0.100
interfered	-0.667	0.667	-0.556
interference	-0.208	0.472	-0.286
interferer	-0.667	0.667	0.875
interferometer	0.020	0.020	0.034
interflow	0.000	0.667	0.500
interfold	0.000	-0.400	0.037
interfuse	0.667	0.556	0.571
interfusion	0.593	0.571	0.370
intergalactic	0.124	0.322	0.482
intergeneration	0.630	-0.400	0.375
intergenerational	0.630	-0.067	0.571
interglacial	0.333	-0.519	0.000
intergovernmental	0.000	0.111	0.667
intergroup	0.000	0.667	0.429
intergrowth	0.667	-0.222	0.583
interhemispheric	0.000	-0.583	0.143
interim	0.208	-0.200	0.048
interior	0.236	-0.686	-0.076
interior design	0.300	-0.112	0.226
interject	-0.334	0.296	0.316
interjection	0.000	0.833	0.037
interjectional	0.000	0.667	0.000
interjectionally	0.000	0.667	-0.250
interjector	0.000	0.667	0.667
