term	valence	arousal	dominance
incorporator	0.083	-0.417	0.611
incorporeal	-0.278	-0.926	-0.259
incorrect	-0.720	0.138	-0.490
incorrectly	-0.667	0.667	-0.625
incorrectness	-1.000	-0.667	-0.792
incorrigibility	-0.852	-0.571	0.625
incorrigible	-0.740	0.334	0.000
incorrigibleness	-0.667	-0.667	-0.583
incorrigibly	-0.667	-0.519	-0.593
incorrupt	1.000	-1.000	0.792
incorruptibility	0.958	-0.852	0.926
incorruptible	1.000	-0.833	0.926
incorruptibleness	0.278	-0.926	0.917
incorruptibly	1.000	-0.833	0.963
increasable	0.667	0.000	0.286
increase	0.620	0.314	0.772
increased	0.368	0.320	0.546
increaser	0.667	0.667	0.625
incredibility	-0.458	0.000	-0.296
incredible	0.714	0.592	0.804
incredibleness	1.000	0.037	0.571
incredibly	0.667	0.292	0.042
incredulity	-0.417	0.667	-0.458
incredulous	-0.428	0.020	-0.462
incredulously	-0.333	0.630	-0.238
incredulousness	-0.381	-0.296	-0.524
increment	0.368	0.274	0.500
incremental	0.333	0.611	0.500
incrementally	0.556	0.292	0.222
incriminate	-0.624	0.620	-0.168
incriminating	-0.734	0.576	0.000
incrimination	-0.696	0.730	0.090
incriminator	-0.667	0.593	0.926
incriminatory	-0.667	0.667	0.407
incubate	0.167	-0.556	0.296
incubation	-0.078	-0.020	-0.206
incubational	0.000	-0.593	-0.444
incubator	0.020	-0.130	-0.190
incubatory	0.000	-0.238	-0.429
incubus	-0.084	0.058	-0.036
inculpability	0.667	-0.571	0.667
inculpable	1.000	-0.667	0.417
inculpably	1.000	-0.667	0.222
incumbency	0.111	-0.630	0.833
incumbent	-0.208	0.080	0.130
incumbently	0.000	-0.500	0.519
incur	-0.376	0.334	-0.010
incurability	-0.958	-1.000	-0.833
incurable	-0.792	0.334	-0.490
incurableness	-0.667	-0.778	-0.889
incurably	-0.708	-0.630	-0.667
incuriously	-0.481	-1.000	-0.741
incurrence	-0.619	0.583	-0.292
incursion	0.104	0.660	0.438
incursive	-0.667	0.958	0.792
indebt	-0.583	-0.556	-0.625
indebted	-0.724	0.396	-0.450
indebtedness	-0.625	-0.583	-0.630
indecency	-0.730	0.340	-0.018
indecent	-0.834	0.366	-0.520
indecently	-0.667	0.667	-0.381
indecipherability	-0.667	-0.905	-0.375
indecipherable	-0.667	-0.667	-0.222
indecipherably	-0.667	-0.542	-0.500
indecision	-0.632	-0.040	-0.608
indecisive	-0.458	-0.160	-0.620
indecisively	-0.667	-0.542	-0.852
indecisiveness	-0.667	-0.667	-0.704
indeclinable	0.000	-0.667	-0.583
indeed	0.444	0.000	0.208
indefatigable	1.000	0.889	0.958
indefensibility	-0.750	-0.667	-0.778
indefensible	-0.654	0.294	-0.032
indefensibleness	-1.000	-0.722	-0.667
indefensibly	-0.926	-0.417	-0.750
indefinable	-0.333	-0.500	-0.292
indefinably	0.000	0.000	0.000
indefinite	-0.104	-0.416	-0.408
indefinitely	0.000	-0.762	-0.571
indefiniteness	-0.429	-0.667	-0.667
indelibility	0.611	-0.571	0.417
indelible	-0.020	-0.326	0.182
indelibly	0.667	-0.583	0.444
indelicacy	-0.667	-0.333	-0.542
indelicate	-0.667	-0.048	-0.429
indelicately	-0.667	-0.333	-0.458
indemnification	0.042	-0.020	0.540
indemnifier	0.667	-0.500	0.667
indemnify	-0.102	0.096	0.226
indemnity	-0.060	0.214	0.384
indemonstrable	-0.667	-0.875	-0.619
indent	-0.042	-0.308	-0.242
indentation	-0.252	0.000	-0.302
indention	0.000	-0.500	0.042
indenture	-0.132	-0.236	0.272
indentured	-0.667	-0.667	-0.708
independence	0.792	0.326	0.822
independency	0.667	0.481	0.762
independent	0.774	-0.120	0.744
independently	0.333	0.095	0.963
indescribability	0.167	-0.958	-0.417
indescribable	-0.104	0.058	0.296
indescribably	0.083	-0.593	0.000
indestructibility	1.000	-0.524	0.952
indestructible	0.544	0.462	0.706
indestructibleness	1.000	-0.593	1.000
indestructibly	1.000	-1.000	0.926
indetectable	-0.375	-1.000	-0.292
indeterminable	-0.333	-0.667	-0.519
indeterminably	-0.095	-0.917	-0.292
indeterminacy	-0.458	-0.500	-0.667
indeterminate	-0.280	-0.196	-0.356
indeterminately	-0.042	-0.667	-0.619
indeterminateness	-0.556	-0.917	-0.810
indetermination	-0.476	-0.958	-0.926
indeterminism	0.000	0.375	-0.125
indeterminist	0.000	0.333	0.167
index	-0.104	-0.464	-0.316
indexer	0.000	0.571	0.476
indexless	-0.296	-0.500	-0.333
indians	0.037	-0.048	0.333
indicate	0.188	-0.300	0.352
indicated	0.000	0.250	0.148
indicating	0.490	-0.322	0.110
indication	0.438	-0.136	0.500
indicative	0.020	0.020	0.182
indicatively	0.000	-0.417	0.292
indicator	0.146	-0.098	0.340
indicatory	0.048	0.333	0.333
indice	-0.062	-0.246	0.082
indict	-0.624	0.462	-0.084
indictable	-0.926	0.778	0.792
indictment	-0.510	0.490	0.154
indictor	-0.074	0.370	0.381
indie	-0.042	-0.264	-0.140
indifference	-0.470	-0.166	-0.402
indifferent	-0.208	-0.686	-0.500
indifferently	-0.238	-0.750	-0.083
indigence	-0.708	-0.667	-0.952
indigenous	0.000	0.018	0.104
indigenously	0.000	-0.583	0.037
indigenousness	0.667	0.000	0.111
indigently	-0.708	-0.429	-0.571
indigested	-0.667	-0.667	-0.476
indigestibility	-0.667	-0.630	-0.944
indigestible	-0.667	-0.625	-1.000
indigestibly	-0.704	-0.625	-0.133
indigestion	-0.592	0.220	-0.636
indigestive	-0.667	-0.556	-0.333
indignant	-0.480	0.200	-0.154
indignantly	-0.667	0.667	0.500
indignation	-0.654	0.556	-0.138
indignity	-0.666	0.000	-0.388
indigo	0.028	-0.270	-0.054
indirect	-0.230	-0.196	-0.340
indirection	-0.333	0.000	-0.292
indirectly	0.000	-0.481	-0.148
indirectness	-0.333	-0.667	-0.619
indiscernible	-0.667	-0.542	-0.333
indiscernibly	-0.222	-0.708	-0.333
indiscoverable	-0.630	-1.000	-0.519
indiscreet	-0.646	0.174	-0.316
indiscreetly	-0.667	0.667	-0.476
indiscreetness	-0.667	0.625	-0.500
indiscrete	-0.600	0.571	-0.625
indiscretion	-0.470	0.274	-0.220
indiscriminate	-0.667	0.476	-0.583
indiscriminately	-0.630	0.667	-0.556
indiscrimination	-0.667	-0.667	-0.619
indiscriminative	-0.667	-0.593	-0.519
indispensability	0.833	-0.417	1.000
indispensable	0.420	-0.102	0.604
indispensableness	1.000	-0.667	1.000
indispensably	0.958	0.000	0.963
indispose	-0.667	-0.667	-0.667
indisposed	-0.756	0.038	-0.588
indisposition	-0.667	-0.667	-0.762
indisputability	0.750	-1.000	0.933
indisputable	0.667	0.000	0.958
indisputableness	0.704	-0.875	0.708
indisputably	0.600	-0.667	0.952
indistinct	-0.490	-0.320	-0.280
indistinctive	-0.333	-0.852	-0.333
indistinctively	-0.333	-0.583	-0.524
indistinctiveness	-0.667	-1.000	-1.000
indistinctly	-0.583	-0.833	-0.542
indistinctness	-0.667	-0.667	-0.704
indistinguishable	-0.308	-0.084	0.096
indistinguishableness	-0.167	-0.944	-0.333
indistinguishably	-0.375	-0.889	-0.852
indivertible	0.458	-0.667	0.833
individual	0.254	-0.346	0.066
individualism	0.630	0.083	0.704
individualist	0.571	0.095	0.917
individualistic	0.667	-0.583	0.762
individualistically	0.444	0.222	0.708
individuality	0.224	-0.062	0.054
individualization	0.533	0.444	0.667
individualize	0.625	0.333	0.556
individualizer	0.619	0.000	0.619
individually	0.000	0.056	0.185
indivisibility	0.000	-1.000	0.630
indivisible	0.292	-0.204	0.160
indivisibleness	0.286	-0.833	0.458
indivisibly	0.667	-0.583	0.278
indoctrinate	-0.667	0.593	0.630
indoctrination	-0.346	0.314	0.396
indoctrinator	-0.667	0.708	0.958
indolence	-0.667	-1.000	-0.917
indolent	-0.646	-0.238	-0.482
indolently	-0.500	-1.000	-0.667
indomitability	1.000	0.815	1.000
indomitable	-0.084	0.600	0.660
indomitably	0.958	0.875	1.000
indoor	0.230	-0.510	-0.306
indubitable	0.857	-0.296	0.889
indubitably	0.722	-0.667	0.708
induce	-0.486	0.212	0.368
induced	-0.206	-0.058	-0.018
inducement	0.294	0.530	0.370
inducer	0.095	0.667	0.704
inducible	0.000	0.259	0.222
induct	0.333	0.630	0.593
inductee	0.667	0.625	-0.208
induction	-0.216	0.186	0.254
inductive	0.542	-0.667	0.556
inductively	0.074	0.333	0.238
inductiveness	0.630	-0.667	0.519
inductivity	0.667	0.048	0.444
inductor	0.000	-0.667	0.286
indulge	0.666	0.432	0.338
indulgence	-0.042	-0.020	0.034
indulgency	0.619	-0.500	-0.444
indulgent	0.120	-0.038	0.058
indulgently	0.625	-0.619	-0.444
indulger	0.333	0.519	-0.222
industrial	-0.062	0.200	0.750
industrialism	0.125	0.667	0.704
industrialist	0.124	0.266	0.686
industrialization	0.238	0.667	0.958
industrialize	0.000	0.667	0.875
industrially	0.000	0.667	0.500
industrious	0.440	0.074	0.582
industriously	0.667	0.667	0.750
industriousness	0.722	0.667	1.000
industry	0.300	-0.106	0.672
inebriant	-0.389	0.810	-0.481
inebriate	-0.667	0.708	-0.630
inebriated	-0.667	0.667	-0.667
inebriation	-0.667	0.762	-0.619
inedibility	-1.000	-1.000	-0.857
inedible	-0.667	-1.000	-0.667
ineffability	-0.296	-1.000	-0.333
ineffable	0.102	0.154	0.170
ineffably	0.000	-0.667	0.111
ineffective	-0.814	-0.156	-0.906
ineffectively	-0.667	-0.667	-0.815
ineffectiveness	-0.667	-1.000	-0.944
ineffectual	-0.674	-0.176	-0.600
ineffectuality	-1.000	-0.889	-1.000
ineffectually	-0.667	-0.667	-0.905
ineffectualness	-0.833	-1.000	-0.852
inefficacious	-0.708	-0.917	-0.708
inefficacy	-0.958	-0.917	-0.917
inefficiency	-0.816	-0.068	-0.638
inefficient	-0.620	-0.080	-0.654
inefficiently	-0.778	-0.667	-0.667
inelastic	-0.208	-0.148	-0.230
inelasticity	-0.429	-0.926	-0.593
inelegance	-0.667	-0.750	-0.556
inelegant	-0.667	-0.524	-0.619
inelegantly	-0.667	-0.370	-0.500
ineligibility	-0.667	-1.000	-0.667
ineligible	-0.714	-0.246	-0.086
ineligibly	-0.667	-0.583	-0.741
ineloquence	-0.667	-0.741	-0.704
ineloquent	-0.667	-0.667	-0.704
ineloquently	-0.667	-0.667	-0.458
inept	-0.688	-0.164	-0.582
ineptitude	-0.646	-0.058	-0.500
ineptly	-0.815	-0.476	-0.714
ineptness	-0.926	-0.667	-0.905
inequality	-0.756	0.150	-0.482
inequitable	-0.438	0.038	-0.254
inequitably	-0.667	0.042	-0.481
inequity	-0.750	0.481	-0.407
ineradicable	0.556	-1.000	1.000
inert	-0.354	-0.640	-0.362
inertia	-0.312	-0.424	-0.356
inertial	0.000	-0.963	-0.458
inertly	-0.533	-1.000	-0.917
inertness	-0.667	-1.000	-0.905
inescapable	-0.667	-0.667	0.667
inescapably	-0.286	-0.556	-0.524
inessential	-0.500	-0.750	-0.524
inestimable	0.958	0.000	0.792
inestimably	0.963	-0.750	0.481
inevitability	-0.292	-0.667	0.571
inevitable	-0.368	-0.162	0.246
inevitableness	-0.208	-0.905	0.519
inevitably	-0.593	-0.667	0.500
inexact	-0.694	-0.082	-0.660
inexactitude	-0.667	-0.556	-0.667
inexactly	-0.370	-0.500	-0.593
inexactness	-0.667	-0.500	-0.667
inexcusability	-0.926	-0.926	-0.074
inexcusable	-0.458	0.164	0.092
inexcusably	-1.000	-0.667	-0.407
inexhaustibility	1.000	-0.593	0.750
inexhaustible	0.204	0.082	0.286
inexhaustibly	0.889	0.714	0.667
inexistence	-0.667	-1.000	-0.917
inexorability	-0.667	0.417	0.963
inexorable	-0.630	0.667	1.000
inexorableness	-0.611	-0.519	0.778
inexorably	-0.476	0.667	0.815
inexpediency	-0.810	-0.630	-0.481
inexpedient	-0.667	-0.667	-0.556
inexpediently	-0.667	-0.500	-0.571
inexpensive	0.388	-0.172	-0.480
inexpensively	0.593	-0.111	-0.533
inexpensiveness	0.667	0.000	-0.083
inexperience	-0.584	0.228	-0.777
inexperienced	-0.438	-0.054	-0.538
inexpertly	-0.667	-0.593	-0.905
inexplicability	-0.375	-0.333	-0.333
inexplicable	-0.552	0.270	-0.114
inexplicableness	-0.389	-0.958	-0.370
inexplicably	-0.250	0.208	-0.296
inexplicit	-0.333	-0.630	-0.375
inexplicitly	-0.333	-0.667	-0.619
inexplicitness	-0.375	-0.667	-0.667
inexpressibility	-0.667	-1.000	-0.524
inexpressible	-0.604	0.216	-0.272
inexpressibly	0.074	-0.815	-0.111
inexpressive	-0.417	-1.000	-0.375
inexpressively	-0.381	-0.944	-0.417
inexpressiveness	-0.667	-0.952	-0.519
inextensibility	-0.667	-0.926	0.625
inextensible	-0.667	-0.815	0.111
inextinguishable	0.625	0.167	0.958
inextinguishably	0.667	0.926	0.815
inextricability	-0.630	-0.625	0.185
inextricable	-0.333	-0.583	0.542
inextricableness	-0.389	-0.667	-0.444
inextricably	0.000	-0.667	0.296
infallibility	0.166	0.326	0.528
infallible	0.552	0.374	0.618
infallibleness	0.917	-0.571	1.000
infallibly	1.000	-1.000	1.000
infamous	-0.708	0.160	-0.056
infamously	-0.667	0.667	0.667
infamy	-0.646	0.352	-0.158
infancy	0.500	-0.202	-0.260
infant	0.604	-0.138	-0.344
infanthood	0.667	-0.667	-1.000
infanticide	-0.833	0.712	-0.114
infantile	0.208	-0.236	-0.482
infantilism	-0.667	0.556	-0.889
infantility	-0.667	-0.667	-0.875
infantilize	-0.667	0.074	-0.762
infantry	0.062	0.368	0.582
infantryman	0.095	0.667	0.667
infarct	-0.879	0.679	-0.354
infatuate	0.630	0.917	-0.619
infatuated	0.458	0.528	-0.166
infatuatedly	0.476	0.667	-0.556
infatuation	0.688	0.490	0.060
infeasibility	-1.000	-0.905	-0.815
infeasible	-0.510	-0.056	-0.528
infect	-0.796	0.554	-0.152
infection	-0.834	0.470	-0.186
infectious	-0.716	0.520	-0.156
infectiously	0.630	0.667	0.333
infectiousness	-0.708	0.667	0.259
infective	-0.667	0.667	-0.481
infectiveness	-0.750	0.556	-0.222
infector	-0.750	0.667	0.708
infer	-0.102	-0.020	-0.094
inferable	0.292	-0.556	0.481
inference	-0.282	-0.042	-0.204
inferential	-0.148	-0.098	-0.090
inferentially	0.048	-0.667	0.481
inferior	-0.480	-0.492	-0.894
inferiority	-0.646	-0.140	-0.573
infernal	-0.834	0.674	0.142
infernally	-1.000	0.917	-0.037
inferno	-0.898	0.714	-0.074
infertile	-0.452	-0.084	-0.490
infertility	-0.660	0.328	-0.344
infest	-0.667	0.667	0.519
infestation	-0.488	0.552	0.054
infester	-0.708	0.667	-0.481
infidel	-0.646	0.480	-0.192
infidelity	-0.876	0.554	-0.216
infield	0.020	0.142	-0.124
infielder	0.000	0.926	0.333
infighting	-0.667	0.667	-0.476
infiltrate	-0.184	0.490	0.174
infiltrated	-0.467	0.667	0.542
infiltration	-0.470	0.584	0.072
infiltrative	-0.667	0.625	0.571
infiltrator	-0.667	0.778	0.667
infinite	0.448	0.166	0.470
infinitely	0.376	0.286	0.658
infiniteness	0.667	0.000	0.444
infinitesimal	-0.224	-0.056	-0.008
infinitesimally	0.037	-1.000	-0.571
infinitive	0.667	-0.583	0.000
infinitively	0.000	0.000	0.000
infinity	0.032	-0.082	0.610
infirm	-0.770	0.042	-0.580
infirmary	0.000	-0.124	0.034
infirmity	-0.812	-0.036	-0.496
infirmly	-0.625	-0.958	-0.667
inflame	-0.708	1.000	0.667
inflamed	-0.667	0.714	0.074
inflamer	-0.667	0.944	0.476
inflammability	-0.667	0.667	0.222
inflammable	-0.600	1.000	0.500
inflammably	-0.625	0.905	0.583
inflammation	-0.708	0.530	-0.154
inflammatorily	-0.867	1.000	0.593
inflammatory	-0.646	0.284	-0.192
inflatable	0.020	0.020	-0.200
inflate	-0.390	0.138	-0.076
inflated	-0.394	-0.138	0.234
inflatedness	-0.333	0.389	0.296
inflation	-0.562	0.584	0.016
inflationary	-0.519	0.667	0.333
inflationism	-0.625	0.583	0.444
inflationist	-0.500	0.667	0.444
inflect	0.000	0.667	0.333
inflection	-0.230	0.270	-0.246
inflectional	0.000	0.375	0.481
inflectionless	-0.333	-0.958	-0.417
inflective	0.000	-0.667	0.095
inflector	0.000	0.625	0.500
inflexibility	-0.667	-0.963	-0.370
inflexible	-0.667	-0.958	0.704
inflexibleness	-0.667	-0.926	0.583
inflexibly	-0.625	-0.556	0.458
inflict	-0.666	0.520	0.218
infliction	-0.396	0.444	0.142
inflictive	-0.889	0.667	0.542
inflictor	-0.667	0.667	1.000
inflorescence	-0.082	-0.312	-0.176
inflow	0.667	0.625	0.333
influence	0.244	0.326	0.648
influenced	0.000	0.556	-0.667
influencer	0.166	0.210	0.186
influent	0.611	0.619	0.571
influential	0.798	0.376	0.888
influentially	0.630	0.667	1.000
influenza	-0.458	0.436	-0.358
influx	0.244	0.270	0.150
info	0.500	-0.340	0.284
infocenter	0.667	0.167	0.583
infomania	-0.630	0.762	0.222
infomercial	-0.146	-0.076	0.110
inform	0.446	0.164	0.358
informal	-0.040	-0.204	-0.118
informality	0.056	-0.583	-0.250
informally	0.333	-0.167	-0.111
informant	0.208	0.224	0.438
information	0.530	-0.260	0.422
informational	0.286	-0.016	0.200
informative	0.624	-0.162	0.482
informatively	0.667	0.333	0.667
informatory	0.630	0.333	0.370
informed	0.086	-0.404	0.234
informer	0.042	0.156	0.160
infra	0.000	0.000	0.000
infract	-0.667	0.667	0.267
infraction	-0.510	0.320	-0.058
infrared	-0.062	0.176	0.052
infrastructural	0.000	-0.667	0.708
infrastructure	0.208	-0.080	0.388
infrequency	-0.148	-1.000	-0.429
infrequent	-0.376	-0.246	-0.616
infrequently	-0.592	-0.500	-0.346
infringe	-0.733	0.667	-0.222
infringement	-0.694	0.600	-0.038
infringer	-0.667	0.667	0.704
infuriate	-0.796	0.868	0.192
infuriated	-0.854	0.860	0.020
infuriates	-0.730	0.826	0.254
infuriating	-0.722	0.740	0.018
infuriation	-0.958	1.000	0.667
infuse	-0.240	0.410	0.178
infused	-0.230	-0.054	0.092
infuser	-0.062	-0.134	0.072
infusibility	0.000	-1.000	-0.500
infusible	-0.333	-0.583	0.000
infusion	0.166	-0.270	-0.094
infusive	0.625	0.444	0.185
ingenious	0.520	0.380	0.782
ingeniously	1.000	0.625	0.917
ingeniousness	1.000	0.333	0.815
ingenuity	0.416	0.180	0.736
ingenuous	0.600	0.259	-0.286
ingenuously	0.667	0.167	0.200
ingenuousness	0.852	0.333	-0.167
ingest	0.046	0.118	-0.054
ingestible	0.333	0.000	0.000
ingestion	-0.142	0.224	0.024
inglorious	-1.000	-0.611	-0.722
ingloriously	-0.958	-0.667	-0.792
ingloriousness	-1.000	-0.917	-0.926
ingoing	0.000	0.667	-0.042
ingot	0.376	-0.112	0.230
ingrain	0.667	-1.000	0.524
ingrained	0.062	-0.020	0.424
ingrate	-0.530	0.212	-0.346
ingratiate	-0.333	0.667	0.167
ingratiation	0.200	0.667	-0.625
ingratitude	-0.704	-0.667	-0.556
ingredient	0.584	-0.254	-0.098
ingress	0.202	-0.268	0.472
ingrown	-0.625	-0.370	-0.667
ingrowth	0.296	0.593	-0.250
inhabit	0.312	-0.244	0.112
inhabitability	-0.429	-0.875	-0.476
inhabitable	0.667	-0.750	-0.037
inhabitancy	0.074	-0.444	0.167
inhabitant	0.208	-0.288	0.038
inhabitation	0.000	-0.593	0.167
inhabited	0.334	-0.278	0.020
inhabiting	-0.084	-0.120	0.196
inhalant	-0.583	0.667	-0.333
inhalation	0.020	0.226	-0.072
inhalator	-0.333	0.381	-0.042
inhale	-0.146	-0.320	-0.016
inhaler	-0.184	0.000	-0.302
inharmonious	-0.963	-0.476	-0.583
inharmoniously	-0.733	-0.519	-0.375
inharmoniousness	-0.833	-0.667	-0.750
inherence	0.000	-1.000	0.143
inherency	0.000	-0.667	0.619
inherent	0.124	-0.122	-0.040
inherently	0.000	0.000	0.259
inherit	0.490	0.092	0.388
inheritability	0.625	-0.583	0.481
inheritable	0.611	0.000	0.125
inheritably	0.000	-0.667	-0.042
inheritance	0.800	0.130	0.596
inheritor	0.429	-0.667	0.481
inhibit	-0.666	-0.042	-0.106
inhibiter	-0.417	-0.667	0.704
inhibition	-0.470	-0.216	0.068
inhibitive	-0.625	-0.704	-0.524
inhibitor	-0.438	-0.100	-0.058
inhibitory	-0.611	-0.667	-0.556
inhospitable	-0.470	0.062	-0.210
inhospitableness	-1.000	-0.778	-0.792
inhospitably	-0.792	-0.667	-0.625
inhospitality	-0.667	-0.667	-0.407
inhouse	0.000	-0.667	0.333
inhuman	-0.786	0.320	-0.016
inhumane	-0.792	0.174	-0.196
inhumanely	-1.000	0.667	-0.630
inhumanity	-0.714	0.080	-0.190
inhumanly	-1.000	0.148	0.917
inimaginable	0.084	0.272	0.068
inimical	-0.480	0.646	0.112
inimitability	0.750	-1.000	0.714
inimitable	0.142	-0.174	0.580
inimitably	0.714	0.000	0.625
iniquitous	-1.000	0.208	-0.074
iniquity	-0.562	0.134	-0.150
initial	0.166	-0.372	0.078
initialization	0.000	0.556	0.619
initialize	0.056	0.667	0.500
initially	0.185	-0.583	0.000
initiate	0.438	-0.040	0.106
initiated	0.520	-0.020	0.300
initiation	0.396	0.058	0.054
initiative	0.666	0.230	0.536
initiatively	0.792	0.704	0.810
initiator	0.625	0.667	0.963
initiatory	0.667	0.667	0.571
inject	-0.188	0.470	0.192
injectable	0.000	0.333	0.083
injection	-0.438	0.482	0.036
injector	0.000	0.667	0.476
injudicious	-0.667	-0.167	-0.667
injudiciously	-0.667	0.000	-0.667
injudiciousness	-0.889	-0.667	-0.958
injunction	-0.438	-0.156	0.038
injunctive	0.000	0.667	0.875
injure	-0.646	0.420	-0.272
injured	-0.834	0.360	-0.396
injurer	-0.889	0.667	0.857
injuries	-0.704	0.667	-0.611
injuring	-0.854	0.580	-0.510
injurious	-0.646	0.518	-0.268
injuriously	-1.000	0.667	-0.143
injury	-0.902	0.538	-0.426
injustice	-0.918	0.460	-0.243
ink	-0.058	-0.184	-0.530
inkblot	-0.286	0.000	-0.111
inkiness	-0.292	-1.000	0.000
inkjet	0.000	0.583	0.000
inkless	-0.037	-0.917	-0.148
inkling	-0.104	0.102	0.140
inkpad	0.000	-0.370	0.000
inkpot	0.000	-0.556	0.000
inkstand	0.000	-0.667	-0.111
inkwell	0.000	-0.417	0.000
inky	-0.333	-0.407	0.000
inlaid	0.667	-0.733	0.167
inland	0.020	-0.166	-0.154
inlay	-0.188	0.062	0.130
inlet	0.292	-0.244	-0.068
inline	0.042	0.429	0.000
inmate	-0.530	0.326	-0.204
inmost	0.067	-0.952	-0.259
inn	0.320	-0.432	-0.050
innards	-0.396	-0.040	-0.200
innate	-0.020	-0.200	0.042
innately	0.042	-0.708	0.083
innateness	0.667	-0.667	0.333
inner	0.102	-0.568	-0.114
innermost	0.166	0.000	0.020
innerpeace	0.428	-0.364	0.102
inning	0.204	-0.370	0.040
innings	0.146	-0.026	-0.114
innkeeper	0.156	-0.552	-0.056
innocence	0.604	-0.480	-0.386
innocent	0.458	-0.588	-0.320
innocently	0.552	-0.500	-0.396
innocuous	0.020	-0.358	-0.656
innocuously	0.333	-0.958	-0.444
innocuousness	0.625	-0.958	-0.333
innovate	0.796	0.744	0.500
innovation	0.898	0.360	0.780
innovational	0.857	0.630	0.625
innovationist	0.952	0.708	0.875
innovative	0.760	0.280	0.660
innovator	0.917	0.667	1.000
innuendo	-0.066	0.340	-0.074
innumerability	0.000	0.000	0.000
innumerable	0.334	-0.110	0.408
innumerably	0.000	0.000	0.000
innumeracy	-0.667	-0.625	-0.667
innumerate	-0.667	0.000	-0.704
innumerous	-0.095	-0.042	0.000
inoculate	0.762	0.400	0.458
inoculation	-0.334	0.140	0.196
inoffensive	0.889	-0.708	-0.333
inoffensively	0.333	-0.815	-0.381
inoffensiveness	0.917	-0.630	-0.722
inoperable	-0.632	-0.156	-0.392
inoperative	-0.724	-0.150	-0.454
inoperativeness	-0.667	-0.944	-0.917
inopportune	-0.667	-0.500	-0.593
inopportunely	-0.667	-0.667	-0.444
inopportuneness	-0.667	-0.583	-0.704
inopportunity	-0.792	-0.741	-0.741
inordinacy	-0.625	0.625	-0.571
inordinate	-0.674	0.260	-0.340
inordinately	-0.667	0.000	0.074
inordinateness	-0.667	0.519	0.296
inorganic	-0.230	-0.310	-0.436
inorganically	-0.037	-0.889	0.000
inpatient	-0.625	0.222	-0.458
input	0.286	-0.326	0.054
inquest	-0.084	0.138	0.442
inquire	0.166	0.038	-0.274
inquirer	0.146	0.196	0.552
inquiries	0.593	0.533	0.292
inquiring	-0.014	0.020	0.000
inquiry	0.082	-0.160	0.072
inquisition	-0.667	0.667	0.963
inquisitional	-0.714	0.667	0.722
inquisitionist	-0.667	0.667	0.833
inquisitive	-0.398	0.274	0.230
inquisitively	0.333	0.667	0.444
inquisitiveness	0.667	0.667	0.500
inquisitor	-0.230	0.746	0.284
inquisitorial	-0.500	0.708	0.708
inquisitorially	-0.125	0.667	0.750
